time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,814.52125,610.12,1574.75,1568.68625,2012.95625,1887.1925,1088.75,927.61875,2355.5,1532.5,34.83,49.88
0.1,814.6325,610.12,1574.75,1568.79625,2013.02,1887.1925,1088.75,927.61875,2355.375,1532.625,34.82,49.86
0.2,814.85625,610.245,1574.75,1568.79625,2013.0825,1887.25875,1088.75,927.83,2355.25,1532.625,34.85,49.89
0.3,814.85625,610.245,1574.75,1568.905,2013.145,1887.1925,1088.75,928.04125,2355,1532.75,34.85,49.9
0.4,814.9675,610.245,1574.75,1569.015,2013.145,1887.1925,1088.875,928.2525,2354.75,1532.625,34.83,49.91
0.5,815.07875,610.37,1574.875,1569.125,2013.145,1887.1925,1088.875,928.4625,2354.625,1532.75,34.85,49.92
0.6,815.19,610.37,1574.75,1569.125,2013.145,1887.125,1088.875,928.67375,2354.375,1532.75,34.83,49.9
0.7,815.3025,610.37,1574.75,1569.235,2013.2075,1887.0575,1088.75,928.67375,2354.125,1532.75,34.83,49.88
0.8,815.41375,610.37,1574.875,1569.235,2013.2075,1886.99,1088.875,928.885,2353.875,1532.75,34.85,49.9
0.9,815.525,610.495,1574.875,1569.34375,2013.145,1886.9225,1088.875,928.885,2353.625,1532.875,34.83,49.94
1.0,815.525,610.37,1574.875,1569.34375,2013.145,1886.7875,1088.875,928.885,2353.375,1532.75,34.83,49.93
1.1,815.63625,610.495,1574.875,1569.45375,2013.145,1886.6525,1088.75,929.09625,2353.125,1532.75,34.86,49.94
1.2,815.74875,610.495,1574.875,1569.45375,2013.0825,1886.51875,1088.75,929.09625,2352.875,1532.75,34.86,49.98
1.3,815.86,610.37,1574.875,1569.45375,2013.0825,1886.38375,1088.75,929.09625,2352.75,1532.625,34.83,49.94
1.4,815.86,610.37,1574.875,1569.45375,2013.0825,1886.18125,1088.625,929.09625,2352.5,1532.625,34.83,49.95
1.5,815.97125,610.37,1574.875,1569.45375,2012.95625,1886.11375,1088.5,929.30625,2352.25,1532.5,34.83,49.94
1.6,815.97125,610.37,1574.875,1569.45375,2012.89375,1885.9125,1088.5,929.30625,2352.125,1532.375,34.88,49.93
1.7,816.0825,610.245,1574.875,1569.45375,2012.89375,1885.7775,1088.5,929.30625,2351.875,1532.25,34.86,49.93
1.8,816.0825,610.245,1574.875,1569.45375,2012.83,1885.575,1088.5,929.30625,2351.75,1532.25,34.86,49.94
1.9,816.195,610.245,1574.875,1569.45375,2012.7675,1885.44125,1088.5,929.30625,2351.625,1532,34.85,49.92
2.0,816.195,610.245,1574.875,1569.45375,2012.705,1885.30625,1088.375,929.30625,2351.375,1532,34.85,49.95
2.1,816.195,610.12,1574.875,1569.45375,2012.705,1885.10375,1088.375,929.30625,2351.25,1531.75,34.88,49.95
2.2,816.30625,610.12,1574.875,1569.45375,2012.64125,1884.96875,1088.25,929.30625,2351.125,1531.75,34.88,49.89
2.3,816.30625,610.12,1574.875,1569.45375,2012.51625,1884.835,1088.25,929.30625,2350.875,1531.5,34.83,49.94
2.4,816.30625,609.995,1574.75,1569.45375,2012.51625,1884.6325,1088.25,929.30625,2350.75,1531.375,34.86,49.89
2.5,816.30625,609.995,1574.75,1569.45375,2012.4525,1884.4975,1088.125,929.30625,2350.625,1531.25,34.85,49.92
2.6,816.4175,609.995,1574.75,1569.45375,2012.39,1884.3625,1088.125,929.30625,2350.5,1531,34.85,49.86
2.7,816.4175,609.87,1574.75,1569.45375,2012.3275,1884.22875,1088.125,929.09625,2350.375,1530.875,34.85,49.88
2.8,816.52875,609.87,1574.75,1569.45375,2012.26375,1884.09375,1088.125,929.30625,2350.125,1530.75,34.85,49.9
2.9,816.4175,609.745,1574.75,1569.34375,2012.20125,1883.95875,1088.125,929.30625,2350,1530.625,34.86,49.88
3.0,816.4175,609.745,1574.75,1569.45375,2012.13875,1883.82375,1088.125,929.09625,2349.875,1530.5,34.86,49.85
3.1,816.52875,609.62,1574.75,1569.34375,2012.13875,1883.69,1088,929.09625,2349.625,1530.375,34.86,49.84
3.2,816.52875,609.62,1574.75,1569.34375,2012.075,1883.555,1088,929.30625,2349.5,1530.125,34.86,49.83
3.3,816.52875,609.495,1574.75,1569.34375,2012.0125,1883.42,1088,929.30625,2349.375,1530.125,34.86,49.84
3.4,816.52875,609.495,1574.75,1569.34375,2011.95,1883.3525,1088,929.09625,2349.125,1529.875,34.86,49.83
3.5,816.52875,609.495,1574.75,1569.235,2011.88625,1883.2175,1087.875,929.09625,2349.125,1529.75,34.88,49.79
3.6,816.64125,609.495,1574.625,1569.34375,2011.82375,1883.08375,1087.875,929.09625,2348.875,1529.75,34.86,49.8
3.7,816.64125,609.37,1574.625,1569.235,2011.6975,1882.94875,1087.875,929.09625,2348.875,1529.5,34.86,49.74
3.8,816.64125,609.37,1574.625,1569.235,2011.6975,1882.81375,1087.75,929.09625,2348.75,1529.375,34.86,49.76
3.9,816.64125,609.24625,1574.625,1569.235,2011.5725,1882.74625,1087.75,928.885,2348.625,1529.25,34.88,49.76
4.0,816.64125,609.24625,1574.625,1569.235,2011.5725,1882.61125,1087.75,928.885,2348.5,1529.125,34.88,49.71
4.1,816.64125,609.24625,1574.625,1569.125,2011.50875,1882.4775,1087.75,929.09625,2348.375,1528.875,34.86,49.72
4.2,816.64125,609.12125,1574.625,1569.125,2011.44625,1882.41,1087.75,929.09625,2348.375,1528.75,34.88,49.68
4.3,816.64125,609.12125,1574.625,1569.125,2011.38375,1882.275,1087.625,929.09625,2348.25,1528.625,34.89,49.67
4.4,816.64125,609.12125,1574.625,1569.125,2011.32,1882.14,1087.625,929.09625,2348.125,1528.5,34.89,49.65
4.5,816.64125,608.99625,1574.625,1569.125,2011.2575,1882.0725,1087.625,929.09625,2348,1528.375,34.88,49.63
4.6,816.7525,608.99625,1574.625,1569.125,2011.195,1882.005,1087.625,929.09625,2348,1528.25,34.89,49.63
4.7,816.7525,608.87125,1574.625,1569.015,2011.13125,1881.93875,1087.625,929.09625,2347.875,1528.125,34.88,49.62
4.8,816.64125,608.87125,1574.625,1569.015,2011.13125,1881.87125,1087.625,929.09625,2347.75,1528,34.88,49.65
4.9,816.7525,608.87125,1574.625,1569.015,2011.06875,1881.73625,1087.625,929.09625,2347.75,1527.875,34.88,49.57
5.0,816.7525,608.74625,1574.625,1569.015,2011.00625,1881.66875,1087.625,929.09625,2347.625,1527.75,34.89,49.56
5.1,816.7525,608.74625,1574.625,1569.015,2010.9425,1881.60125,1087.625,929.09625,2347.625,1527.625,34.89,49.59
5.2,816.7525,608.74625,1574.625,1568.905,2010.88,1881.53375,1087.625,929.09625,2347.5,1527.5,34.88,49.56
5.3,816.7525,608.62125,1574.625,1568.905,2010.8175,1881.46625,1087.5,929.30625,2347.375,1527.375,34.86,49.54
5.4,816.7525,608.62125,1574.625,1568.905,2010.8175,1881.39875,1087.5,929.30625,2347.375,1527.25,34.88,49.52
5.5,816.7525,608.62125,1574.625,1568.905,2010.75375,1881.33125,1087.5,929.30625,2347.25,1527.125,34.9,49.53
5.6,816.7525,608.62125,1574.625,1568.905,2010.69125,1881.265,1087.5,929.5175,2347.125,1527.125,34.88,49.48
5.7,816.7525,608.49625,1574.625,1568.79625,2010.62875,1881.1975,1087.5,929.30625,2347,1527,34.88,49.53
5.8,816.7525,608.49625,1574.625,1568.79625,2010.565,1881.13,1087.5,929.30625,2346.875,1526.875,34.86,49.46
5.9,816.7525,608.37125,1574.625,1568.79625,2010.565,1881.0625,1087.5,929.30625,2346.875,1526.875,34.86,49.47
6.0,816.7525,608.37125,1574.625,1568.79625,2010.5025,1880.995,1087.5,929.30625,2346.875,1526.75,34.88,49.45
6.1,816.7525,608.37125,1574.625,1568.68625,2010.44,1880.9275,1087.5,929.30625,2346.75,1526.625,34.89,49.41
6.2,816.7525,608.37125,1574.625,1568.79625,2010.37625,1880.86,1087.375,929.09625,2346.75,1526.5,34.88,49.44
6.3,816.7525,608.24625,1574.625,1568.68625,2010.31375,1880.7925,1087.5,929.30625,2346.625,1526.375,34.88,49.41
6.4,816.7525,608.24625,1574.75,1568.68625,2010.25125,1880.725,1087.375,929.30625,2346.5,1526.25,34.88,49.41
6.5,816.7525,608.24625,1574.625,1568.68625,2010.25125,1880.725,1087.5,929.30625,2346.5,1526.25,34.89,49.4
6.6,816.7525,608.24625,1574.75,1568.68625,2010.1875,1880.59125,1087.375,929.09625,2346.375,1526.125,34.89,49.37
6.7,816.7525,608.12125,1574.625,1568.57625,2010.125,1880.52375,1087.5,929.09625,2346.25,1526,34.88,49.39
6.8,816.7525,608.12125,1574.625,1568.57625,2010.0625,1880.45625,1087.5,929.30625,2346.125,1525.875,34.89,49.32
6.9,816.7525,608.12125,1574.625,1568.4675,2010.0625,1880.45625,1087.5,929.30625,2346,1525.875,34.9,49.35
7.0,816.7525,607.99625,1574.75,1568.4675,2009.99875,1880.38875,1087.375,929.09625,2345.875,1525.75,34.86,49.36
7.1,816.7525,607.99625,1574.75,1568.4675,2009.93625,1880.32125,1087.375,929.09625,2345.75,1525.625,34.88,49.32
7.2,816.7525,607.99625,1574.75,1568.3575,2009.87375,1880.25375,1087.375,929.09625,2345.625,1525.625,34.9,49.31
7.3,816.64125,607.87125,1574.75,1568.3575,2009.81,1880.18625,1087.375,929.09625,2345.625,1525.5,34.86,49.32
7.4,816.64125,607.87125,1574.625,1568.2475,2009.7475,1880.11875,1087.25,928.885,2345.5,1525.5,34.9,49.27
7.5,816.64125,607.74625,1574.625,1568.2475,2009.68375,1880.0525,1087.375,929.09625,2345.375,1525.375,34.9,49.25
7.6,816.64125,607.74625,1574.75,1568.2475,2009.62125,1879.985,1087.25,928.885,2345.25,1525.25,34.89,49.31
7.7,816.64125,607.74625,1574.75,1568.1375,2009.55875,1879.85,1087.25,928.885,2345.25,1525.125,34.88,49.28
7.8,816.64125,607.62125,1574.75,1568.1375,2009.495,1879.85,1087.25,928.67375,2345.125,1525,34.89,49.23
