time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,813.405,603.49625,1590.875,1563.3125,2010.37625,1881.93875,1088.375,930.5725,2352.25,1521,35.27,48.98
0.1,813.405,603.37125,1590.875,1563.2025,2010.25125,1881.80375,1088.375,930.36125,2352.125,1520.875,35.27,48.97
0.2,813.405,603.37125,1590.875,1563.09375,2010.25125,1881.73625,1088.25,930.36125,2352.125,1520.75,35.3,48.93
0.3,813.29375,603.24625,1590.875,1562.98375,2010.125,1881.66875,1088.25,930.15,2352,1520.75,35.3,48.91
0.4,813.29375,603.24625,1590.875,1562.98375,2010.125,1881.60125,1088.25,929.94,2351.875,1520.625,35.27,48.94
0.5,813.1825,603.12125,1590.875,1562.87375,2010.0625,1881.53375,1088.25,929.94,2351.75,1520.625,35.3,48.97
0.6,813.1825,603.12125,1590.875,1562.765,2009.99875,1881.46625,1088.125,929.72875,2351.625,1520.5,35.32,48.92
0.7,813.1825,602.99625,1590.875,1562.765,2009.93625,1881.39875,1088.125,929.5175,2351.625,1520.375,35.27,48.86
0.8,813.07125,602.87125,1590.875,1562.655,2009.87375,1881.265,1088.125,929.30625,2351.5,1520.375,35.3,48.91
0.9,813.07125,602.87125,1590.875,1562.545,2009.81,1881.1975,1088.125,929.09625,2351.375,1520.25,35.33,48.92
1.0,812.95875,602.74625,1590.875,1562.545,2009.7475,1881.13,1088,928.885,2351.375,1520.125,35.29,48.88
1.1,812.95875,602.62125,1590.875,1562.435,2009.68375,1881.13,1088,928.67375,2351.25,1520,35.29,48.91
1.2,812.8475,602.62125,1590.75,1562.32625,2009.62125,1881.0625,1087.875,928.4625,2351.125,1519.875,35.3,48.88
1.3,812.8475,602.49625,1590.75,1562.21625,2009.62125,1880.995,1087.875,928.4625,2351.125,1519.875,35.32,48.88
1.4,812.73625,602.49625,1590.75,1562.21625,2009.55875,1880.9275,1087.875,928.2525,2351.125,1519.75,35.3,48.83
1.5,812.73625,602.37125,1590.75,1562.10625,2009.495,1880.86,1087.875,927.83,2350.875,1519.75,35.32,48.84
1.6,812.625,602.37125,1590.75,1561.99625,2009.4325,1880.7925,1087.875,927.83,2350.875,1519.625,35.32,48.86
1.7,812.625,602.24625,1590.75,1561.99625,2009.37,1880.7925,1087.875,927.61875,2350.875,1519.5,35.3,48.84
1.8,812.5125,602.12125,1590.75,1561.8875,2009.30625,1880.725,1087.75,927.1975,2350.75,1519.5,35.32,48.84
1.9,812.5125,602.12125,1590.75,1561.7775,2009.30625,1880.725,1087.75,926.98625,2350.625,1519.375,35.34,48.87
2.0,812.40125,601.99625,1590.75,1561.7775,2009.24375,1880.65875,1087.75,926.98625,2350.625,1519.375,35.33,48.85
2.1,812.40125,601.99625,1590.75,1561.6675,2009.24375,1880.65875,1087.75,926.775,2350.5,1519.125,35.32,48.79
2.2,812.29,601.87125,1590.75,1561.5575,2009.18125,1880.59125,1087.75,926.565,2350.5,1519.125,35.29,48.82
2.3,812.17875,601.74625,1590.75,1561.5575,2009.055,1880.52375,1087.75,926.565,2350.375,1519,35.32,48.81
2.4,812.29,601.74625,1590.75,1561.44875,2009.055,1880.52375,1087.625,926.35375,2350.25,1519,35.3,48.79
2.5,812.17875,601.62125,1590.75,1561.33875,2008.9925,1880.45625,1087.75,926.1425,2350.25,1518.875,35.33,48.8
2.6,812.06625,601.62125,1590.75,1561.22875,2008.92875,1880.38875,1087.625,925.93125,2350.125,1518.875,35.32,48.82
2.7,812.06625,601.49625,1590.625,1561.22875,2008.86625,1880.38875,1087.625,925.72125,2350,1518.75,35.33,48.77
2.8,811.955,601.49625,1590.625,1561.11875,2008.80375,1880.32125,1087.625,925.72125,2349.875,1518.625,35.3,48.75
2.9,811.84375,601.37125,1590.625,1561.01,2008.80375,1880.25375,1087.625,925.51,2349.875,1518.625,35.3,48.76
3.0,811.84375,601.2475,1590.625,1560.9,2008.74,1880.25375,1087.625,925.0875,2349.75,1518.5,35.33,48.73
3.1,811.7325,601.2475,1590.625,1560.9,2008.74,1880.18625,1087.5,925.0875,2349.625,1518.375,35.32,48.76
3.2,811.7325,601.1225,1590.625,1560.79,2008.615,1880.18625,1087.5,925.0875,2349.625,1518.375,35.32,48.71
3.3,811.62,600.9975,1590.625,1560.68125,2008.615,1880.11875,1087.5,924.8775,2349.5,1518.25,35.32,48.71
3.4,811.62,600.9975,1590.625,1560.57125,2008.55125,1880.0525,1087.5,924.455,2349.375,1518.125,35.32,48.73
3.5,811.50875,600.8725,1590.625,1560.57125,2008.48875,1880.0525,1087.5,924.24375,2349.25,1518.125,35.32,48.69
3.6,811.50875,600.7475,1590.625,1560.46125,2008.42625,1879.985,1087.5,924.24375,2349.25,1518,35.33,48.65
3.7,811.3975,600.7475,1590.625,1560.35125,2008.42625,1879.985,1087.5,924.03375,2349.125,1518,35.3,48.69
3.8,811.3975,600.6225,1590.625,1560.2425,2008.3625,1879.9175,1087.375,923.8225,2349.125,1517.875,35.33,48.7
3.9,811.28625,600.6225,1590.625,1560.2425,2008.3,1879.9175,1087.375,923.61125,2349.125,1517.875,35.32,48.67
4.0,811.17375,600.4975,1590.625,1560.1325,2008.2375,1879.9175,1087.375,923.61125,2349,1517.75,35.32,48.65
