time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,913.48,721.22625,1732.875,1660.805,2070.91,1939.5275,1112,1250.58125,2462.875,1694.875,37.33,52.26
0.1,913.59125,721.22625,1732.875,1660.805,2070.97375,1939.3925,1112,1250.58125,2462.75,1694.75,37.34,52.23
0.2,913.59125,721.10125,1732.875,1660.91375,2070.91,1939.2575,1111.875,1250.58125,2462.5,1694.625,37.32,52.24
0.3,913.70375,721.10125,1732.875,1661.02375,2070.97375,1939.19125,1111.875,1250.58125,2462.375,1694.5,37.34,52.29
0.4,913.70375,721.10125,1732.875,1661.02375,2070.97375,1938.98875,1111.875,1250.58125,2462.25,1694.375,37.34,52.23
0.5,913.815,721.10125,1732.875,1661.02375,2070.91,1938.92125,1111.875,1250.58125,2462,1694.25,37.33,52.26
0.6,913.92625,720.97625,1732.875,1661.02375,2070.97375,1938.71875,1111.75,1250.58125,2461.875,1694.125,37.34,52.3
0.7,914.0375,720.97625,1732.875,1661.13375,2070.97375,1938.585,1111.625,1250.58125,2461.625,1693.875,37.34,52.26
0.8,914.0375,720.97625,1732.875,1661.13375,2070.8475,1938.45,1111.625,1250.58125,2461.375,1693.875,37.34,52.26
0.9,914.0375,720.85125,1732.875,1661.2425,2070.91,1938.315,1111.75,1250.58125,2461.125,1693.625,37.32,52.23
1.0,914.15,720.72625,1732.875,1661.2425,2070.91,1938.18,1111.625,1250.58125,2460.875,1693.5,37.34,52.26
1.1,914.15,720.72625,1732.875,1661.2425,2070.8475,1938.04625,1111.625,1250.58125,2460.625,1693.25,37.34,52.23
1.2,914.26125,720.72625,1732.875,1661.2425,2070.8475,1937.84375,1111.625,1250.37125,2460.375,1693.125,37.36,52.26
1.3,914.26125,720.6025,1732.875,1661.2425,2070.785,1937.77625,1111.5,1250.37125,2460.25,1692.875,37.34,52.26
1.4,914.26125,720.6025,1732.875,1661.3525,2070.785,1937.57375,1111.5,1250.37125,2460,1692.75,37.37,52.24
1.5,914.3725,720.4775,1732.875,1661.2425,2070.72125,1937.44,1111.375,1250.37125,2459.75,1692.5,37.37,52.18
1.6,914.3725,720.4775,1732.875,1661.3525,2070.72125,1937.305,1111.375,1250.37125,2459.5,1692.375,37.37,52.2
1.7,914.3725,720.3525,1732.875,1661.3525,2070.65875,1937.1025,1111.375,1250.37125,2459.375,1692.125,37.36,52.18
1.8,914.48375,720.3525,1732.875,1661.3525,2070.65875,1936.9675,1111.25,1250.37125,2459.125,1692,37.36,52.17
1.9,914.48375,720.2275,1732.875,1661.3525,2070.59625,1936.83375,1111.375,1250.16,2459,1691.75,37.36,52.22
2.0,914.48375,720.2275,1732.875,1661.3525,2070.5325,1936.69875,1111.25,1250.16,2458.75,1691.625,37.34,52.16
2.1,914.59625,720.1025,1732.875,1661.3525,2070.47,1936.49625,1111.25,1250.16,2458.5,1691.25,37.36,52.15
2.2,914.59625,719.9775,1732.875,1661.3525,2070.47,1936.36125,1111.125,1250.16,2458.375,1691.125,37.37,52.12
2.3,914.7075,719.9775,1732.875,1661.3525,2070.34375,1936.2275,1111.125,1249.94875,2458.125,1690.875,37.34,52.13
2.4,914.7075,719.8525,1732.875,1661.3525,2070.34375,1936.0925,1111.125,1249.94875,2457.875,1690.75,37.36,52.13
2.5,914.7075,719.7275,1732.875,1661.3525,2070.28125,1935.89,1111.125,1249.94875,2457.75,1690.5,37.36,52.08
2.6,914.7075,719.7275,1732.875,1661.3525,2070.21875,1935.755,1111.125,1249.94875,2457.625,1690.375,37.37,52.13
2.7,914.7075,719.6025,1732.875,1661.2425,2070.155,1935.62125,1111,1249.94875,2457.5,1690.125,37.32,52.09
2.8,914.7075,719.6025,1732.875,1661.3525,2070.155,1935.48625,1111,1249.7375,2457.25,1690,37.38,52.06
2.9,914.81875,719.4775,1732.875,1661.3525,2070.0925,1935.35125,1110.875,1249.7375,2457,1689.75,37.36,52.01
3.0,914.81875,719.3525,1732.875,1661.2425,2070.03,1935.21625,1110.875,1249.7375,2456.875,1689.625,37.36,52.03
3.1,914.81875,719.3525,1732.875,1661.2425,2069.96625,1935.0825,1110.875,1249.5275,2456.75,1689.375,37.36,52
3.2,914.81875,719.2275,1732.875,1661.2425,2069.90375,1934.9475,1110.875,1249.5275,2456.625,1689.25,37.36,52
3.3,914.81875,719.2275,1732.875,1661.2425,2069.84125,1934.8125,1110.75,1249.31625,2456.5,1689,37.36,51.95
3.4,914.81875,719.1025,1732.875,1661.2425,2069.7775,1934.61,1110.75,1249.31625,2456.25,1688.875,37.36,51.92
3.5,914.81875,718.9775,1732.875,1661.13375,2069.715,1934.47625,1110.75,1249.31625,2456.125,1688.625,37.34,51.92
3.6,914.93,718.9775,1732.875,1661.13375,2069.6525,1934.40875,1110.75,1249.31625,2456,1688.5,37.36,51.93
3.7,914.93,718.8525,1732.875,1661.02375,2069.58875,1934.27375,1110.625,1249.105,2455.875,1688.25,37.38,51.91
3.8,914.93,718.8525,1732.875,1661.02375,2069.52625,1934.13875,1110.625,1248.89375,2455.75,1688.125,37.37,51.84
3.9,914.93,718.7275,1732.875,1661.02375,2069.52625,1934.005,1110.625,1249.105,2455.625,1687.875,37.38,51.83
4.0,914.93,718.6025,1732.875,1661.02375,2069.4625,1933.9375,1110.625,1248.89375,2455.375,1687.75,37.37,51.83
4.1,914.93,718.6025,1732.875,1660.91375,2069.4,1933.8025,1110.5,1248.6825,2455.375,1687.5,37.37,51.82
4.2,914.93,718.4775,1732.875,1660.91375,2069.27375,1933.735,1110.625,1248.6825,2455.25,1687.375,37.36,51.8
4.3,914.93,718.4775,1732.875,1660.91375,2069.27375,1933.6,1110.5,1248.6825,2455.125,1687.25,37.36,51.76
