time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,811.50875,611.37,1568.5,1566.93125,2013.5225,1890.425,1087,915.17375,2369.75,1565.25,34.66,50.29
0.1,811.7325,611.495,1568.5,1567.15125,2013.64875,1890.3575,1087,915.595,2369.625,1565.375,34.69,50.34
0.2,811.84375,611.495,1568.5,1567.37,2013.64875,1890.3575,1087,915.595,2369.375,1565.375,34.69,50.31
0.3,812.06625,611.62,1568.5,1567.48,2013.71125,1890.29,1087,916.0175,2369.25,1565.375,34.69,50.32
0.4,812.29,611.745,1568.5,1567.59,2013.775,1890.155,1087.125,916.2275,2369.125,1565.25,34.7,50.35
0.5,812.40125,611.745,1568.5,1567.80875,2013.8375,1890.0875,1087.125,916.43875,2368.875,1565.25,34.7,50.38
0.6,812.5125,611.87,1568.5,1567.91875,2013.9,1890.02125,1087.125,916.65,2368.75,1565.25,34.7,50.38
0.7,812.73625,611.87,1568.5,1568.02875,2013.9,1889.88625,1087.125,916.86125,2368.5,1565.25,34.69,50.38
0.8,812.8475,611.995,1568.5,1568.1375,2013.96375,1889.75125,1087.125,917.07125,2368.25,1565.25,34.69,50.39
0.9,812.95875,612.12,1568.5,1568.2475,2013.96375,1889.68375,1087.125,917.49375,2368.125,1565.125,34.69,50.43
1.0,813.1825,612.12,1568.5,1568.3575,2013.96375,1889.54875,1087,917.705,2367.875,1565.125,34.72,50.44
1.1,813.29375,612.245,1568.5,1568.4675,2014.02625,1889.415,1087,917.705,2367.625,1565,34.7,50.42
1.2,813.405,612.245,1568.5,1568.57625,2014.02625,1889.28,1087,917.915,2367.375,1564.875,34.7,50.44
1.3,813.5175,612.245,1568.5,1568.68625,2014.02625,1889.0775,1087,918.12625,2367,1564.875,34.69,50.4
1.4,813.74,612.245,1568.5,1568.79625,2013.96375,1888.9425,1087,918.3375,2366.75,1564.75,34.7,50.44
1.5,813.85125,612.245,1568.5,1568.79625,2013.96375,1888.74125,1087,918.3375,2366.5,1564.625,34.72,50.47
1.6,813.96375,612.37,1568.5,1568.905,2013.96375,1888.53875,1087,918.54875,2366.25,1564.5,34.72,50.46
1.7,814.075,612.37,1568.5,1569.015,2013.9,1888.3375,1087,918.54875,2366,1564.375,34.73,50.43
