time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,992.80375,726.72625,1690.125,1734.06,2081.10375,1941.34625,1121,1455.835,2613.125,1755,35.27,55.32
0.1,992.80375,726.72625,1690.125,1733.95,2081.1675,1941.34625,1121,1455.835,2613.125,1754.875,35.3,55.32
0.2,992.80375,726.72625,1690.125,1734.06,2081.1675,1941.34625,1121.125,1455.62375,2613.125,1755,35.27,55.29
0.3,992.80375,726.72625,1690.125,1734.06,2081.1675,1941.27875,1121,1455.62375,2613.125,1754.875,35.3,55.36
0.4,992.80375,726.60125,1690.25,1734.06,2081.10375,1941.27875,1121,1455.62375,2613.125,1754.875,35.27,55.32
0.5,992.915,726.60125,1690.25,1734.06,2081.1675,1941.27875,1121.125,1455.62375,2613,1754.875,35.3,55.36
0.6,992.915,726.60125,1690.25,1734.06,2081.10375,1941.34625,1121,1455.62375,2613.125,1754.875,35.29,55.37
0.7,992.915,726.60125,1690.25,1734.06,2081.1675,1941.27875,1121.125,1455.62375,2613,1754.875,35.3,55.33
0.8,992.915,726.47625,1690.25,1734.06,2081.1675,1941.27875,1121.125,1455.62375,2613,1754.75,35.29,55.33
0.9,992.915,726.47625,1690.25,1734.06,2081.1675,1941.27875,1121,1455.4125,2612.875,1754.75,35.32,55.33
1.0,992.915,726.35125,1690.375,1734.17,2081.1675,1941.27875,1121.125,1455.2025,2612.875,1754.75,35.3,55.31
1.1,992.915,726.35125,1690.375,1734.06,2081.1675,1941.27875,1121,1455.2025,2612.75,1754.75,35.27,55.33
1.2,992.915,726.35125,1690.375,1734.06,2081.10375,1941.27875,1121,1455.2025,2612.625,1754.625,35.3,55.35
1.3,992.915,726.35125,1690.375,1734.06,2081.10375,1941.21125,1121.125,1455.2025,2612.625,1754.625,35.27,55.33
1.4,993.02625,726.22625,1690.375,1734.06,2081.10375,1941.14375,1121,1455.2025,2612.5,1754.5,35.3,55.3
1.5,992.915,726.22625,1690.5,1734.06,2081.10375,1941.14375,1121,1454.99125,2612.375,1754.5,35.27,55.32
1.6,992.915,726.22625,1690.5,1734.17,2081.10375,1941.07625,1121,1454.99125,2612.25,1754.5,35.32,55.33
1.7,992.915,726.10125,1690.5,1734.06,2081.04125,1941.07625,1121,1454.99125,2612.25,1754.375,35.3,55.36
1.8,992.915,726.10125,1690.5,1734.06,2081.10375,1941.00875,1121,1454.99125,2612.125,1754.375,35.3,55.26
1.9,992.915,725.97625,1690.5,1734.06,2081.04125,1941.00875,1121,1454.78,2612,1754.375,35.29,55.32
2.0,993.02625,725.97625,1690.625,1734.06,2081.04125,1940.9425,1121,1454.78,2611.875,1754.375,35.32,55.33
2.1,993.02625,725.85125,1690.625,1734.06,2080.97875,1940.875,1121,1454.78,2611.875,1754.25,35.29,55.34
2.2,993.02625,725.85125,1690.625,1734.06,2080.97875,1940.875,1121,1454.56875,2611.75,1754.125,35.29,55.33
2.3,993.02625,725.85125,1690.625,1734.06,2080.97875,1940.8075,1120.875,1454.56875,2611.625,1754.125,35.32,55.31
2.4,993.02625,725.72625,1690.625,1734.06,2080.97875,1940.74,1120.875,1454.35875,2611.5,1754.125,35.33,55.34
2.5,993.02625,725.72625,1690.625,1733.95,2080.915,1940.6725,1120.875,1454.35875,2611.5,1754,35.3,55.33
2.6,993.02625,725.60125,1690.75,1733.95,2080.915,1940.6725,1120.875,1454.35875,2611.375,1753.875,35.29,55.31
2.7,993.02625,725.60125,1690.75,1734.06,2080.915,1940.605,1120.875,1454.35875,2611.375,1753.875,35.32,55.3
2.8,993.02625,725.47625,1690.75,1734.06,2080.8525,1940.5375,1120.875,1454.1475,2611.25,1753.75,35.3,55.35
2.9,993.02625,725.47625,1690.75,1733.95,2080.8525,1940.5375,1120.875,1453.93625,2611.125,1753.625,35.33,55.32
3.0,993.02625,725.35125,1690.75,1733.95,2080.79,1940.47,1120.875,1453.93625,2611,1753.625,35.3,55.29
3.1,993.02625,725.22625,1690.75,1733.95,2080.79,1940.33625,1120.875,1453.93625,2611,1753.5,35.32,55.3
3.2,993.02625,725.22625,1690.75,1733.95,2080.79,1940.33625,1120.75,1453.725,2611,1753.375,35.29,55.31
3.3,993.02625,725.22625,1690.875,1733.95,2080.72625,1940.26875,1120.75,1453.725,2610.875,1753.375,35.3,55.26
3.4,993.02625,725.10125,1690.875,1733.84125,2080.72625,1940.26875,1120.75,1453.725,2610.75,1753.25,35.32,55.29
3.5,993.02625,724.97625,1690.875,1733.95,2080.72625,1940.20125,1120.75,1453.51375,2610.75,1753.125,35.3,55.29
3.6,993.02625,724.97625,1690.875,1733.84125,2080.66375,1940.13375,1120.75,1453.51375,2610.625,1753,35.3,55.27
