time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,927.42625,667.11125,1761.625,1669.35875,2075.6925,1942.76,1131.375,1183.0775,2473.625,1649.125,37.27,53.99
0.1,927.42625,667.11125,1761.625,1669.35875,2075.63,1942.6925,1131.25,1183.28875,2473.375,1648.875,37.29,53.97
0.2,927.315,666.98625,1761.75,1669.24875,2075.56625,1942.49125,1131.25,1183.0775,2473.25,1648.75,37.27,53.9
0.3,927.42625,666.98625,1761.625,1669.24875,2075.56625,1942.35625,1131.125,1182.8675,2473,1648.625,37.29,53.95
0.4,927.315,666.86125,1761.625,1669.24875,2075.50375,1942.22125,1131.125,1182.8675,2472.75,1648.375,37.26,53.89
0.5,927.42625,666.86125,1761.75,1669.24875,2075.3775,1942.02,1131,1182.8675,2472.5,1648.125,37.29,53.91
0.6,927.42625,666.86125,1761.625,1669.24875,2075.3775,1941.885,1131,1182.8675,2472.25,1647.875,37.29,53.91
0.7,927.315,666.86125,1761.75,1669.24875,2075.315,1941.75,1131,1182.65625,2472.125,1647.75,37.29,53.87
0.8,927.42625,666.86125,1761.75,1669.24875,2075.2525,1941.615,1130.875,1182.65625,2471.875,1647.5,37.3,53.83
0.9,927.42625,666.86125,1761.75,1669.24875,2075.18875,1941.48125,1130.875,1182.445,2471.625,1647.25,37.27,53.85
1.0,927.42625,666.73625,1761.75,1669.13875,2075.12625,1941.27875,1130.75,1182.445,2471.5,1647,37.3,53.84
1.1,927.42625,666.61125,1761.75,1669.13875,2075.06375,1941.14375,1130.75,1182.445,2471.25,1646.875,37.26,53.81
1.2,927.42625,666.61125,1761.75,1669.13875,2075,1941.00875,1130.625,1182.445,2471.125,1646.625,37.29,53.79
1.3,927.42625,666.61125,1761.75,1669.13875,2075,1940.875,1130.75,1182.23375,2470.875,1646.375,37.27,53.76
1.4,927.42625,666.61125,1761.75,1669.13875,2074.9375,1940.74,1130.625,1182.23375,2470.75,1646.25,37.27,53.73
1.5,927.42625,666.48625,1761.75,1669.13875,2074.875,1940.605,1130.625,1182.02375,2470.5,1646,37.29,53.71
1.6,927.42625,666.48625,1761.75,1669.02875,2074.74875,1940.47,1130.5,1182.02375,2470.25,1645.875,37.3,53.73
1.7,927.42625,666.48625,1761.75,1669.02875,2074.74875,1940.33625,1130.5,1182.02375,2470.125,1645.625,37.27,53.68
1.8,927.42625,666.36125,1761.75,1669.02875,2074.68625,1940.20125,1130.5,1181.8125,2469.875,1645.375,37.29,53.64
1.9,927.42625,666.36125,1761.75,1669.02875,2074.56,1939.99875,1130.375,1181.8125,2469.75,1645.25,37.3,53.69
2.0,927.42625,666.23625,1761.75,1668.92,2074.56,1939.93125,1130.25,1181.8125,2469.625,1645,37.29,53.63
2.1,927.42625,666.23625,1761.875,1668.92,2074.43375,1939.79625,1130.375,1181.60125,2469.375,1644.875,37.29,53.6
2.2,927.42625,666.23625,1761.75,1668.92,2074.43375,1939.6625,1130.25,1181.60125,2469.25,1644.625,37.32,53.56
2.3,927.315,666.11125,1761.75,1668.81,2074.30875,1939.5275,1130.125,1181.60125,2469.125,1644.5,37.29,53.54
2.4,927.42625,666.11125,1761.75,1668.81,2074.30875,1939.3925,1130.25,1181.39,2468.875,1644.25,37.3,53.56
2.5,927.42625,666.11125,1761.75,1668.81,2074.1825,1939.2575,1130.125,1181.18,2468.75,1644.125,37.33,53.55
2.6,927.315,666.11125,1761.75,1668.81,2074.12,1939.12375,1130.125,1181.18,2468.625,1643.875,37.27,53.48
2.7,927.42625,666.11125,1761.75,1668.81,2074.05625,1939.05625,1130.125,1180.96875,2468.625,1643.75,37.27,53.47
2.8,927.42625,665.98625,1761.75,1668.7,2073.99375,1938.92125,1130,1180.96875,2468.375,1643.5,37.32,53.42
2.9,927.315,665.98625,1761.75,1668.7,2073.93125,1938.78625,1130,1180.96875,2468.375,1643.375,37.3,53.45
3.0,927.315,665.98625,1761.75,1668.7,2073.8675,1938.71875,1130,1180.96875,2468.25,1643.25,37.3,53.42
3.1,927.315,665.86125,1761.75,1668.59,2073.805,1938.65125,1129.875,1180.7575,2468.25,1643,37.3,53.42
