time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,933.67375,667.61125,1746.75,1674.5125,2068.07875,1931.84875,1125.125,1202.06375,2470.25,1625.75,37.09,52.3
0.1,933.5625,667.61125,1746.75,1674.4025,2067.9525,1931.78125,1125.125,1202.06375,2470.25,1625.625,37.1,52.32
0.2,933.5625,667.36125,1746.75,1674.29375,2067.9525,1931.78125,1125.125,1201.8525,2470.125,1625.5,37.12,52.31
0.3,933.5625,667.36125,1746.75,1674.29375,2067.89,1931.71375,1125,1201.8525,2470.125,1625.5,37.1,52.28
0.4,933.5625,667.23625,1746.75,1674.29375,2067.8275,1931.71375,1125,1201.8525,2470,1625.375,37.09,52.28
0.5,933.45,667.11125,1746.75,1674.18375,2067.76375,1931.64625,1125.125,1201.64125,2470,1625.25,37.09,52.29
0.6,933.45,667.11125,1746.75,1674.07375,2067.76375,1931.58,1125,1201.64125,2469.875,1625.25,37.1,52.3
0.7,933.45,666.98625,1746.75,1674.07375,2067.70125,1931.5125,1125,1201.43125,2469.875,1625.125,37.1,52.25
0.8,933.33875,666.98625,1746.625,1673.96375,2067.63875,1931.5125,1125,1201.43125,2469.75,1625.125,37.1,52.3
0.9,933.33875,666.86125,1746.625,1673.96375,2067.575,1931.445,1125,1201.22,2469.75,1625,37.08,52.26
1.0,933.33875,666.73625,1746.625,1673.855,2067.5125,1931.445,1125,1201.22,2469.625,1625,37.09,52.21
1.1,933.2275,666.73625,1746.75,1673.745,2067.5125,1931.3775,1125,1201.00875,2469.625,1624.875,37.09,52.21
1.2,933.2275,666.61125,1746.625,1673.745,2067.44875,1931.31,1125,1201.00875,2469.5,1624.75,37.09,52.21
1.3,933.11625,666.48625,1746.625,1673.635,2067.38625,1931.31,1125,1200.7975,2469.5,1624.625,37.1,52.2
1.4,933.11625,666.48625,1746.625,1673.635,2067.32375,1931.31,1124.875,1200.7975,2469.375,1624.625,37.09,52.2
1.5,933.11625,666.36125,1746.75,1673.525,2067.32375,1931.2425,1124.875,1200.5875,2469.375,1624.5,37.12,52.18
1.6,933.00375,666.23625,1746.625,1673.525,2067.26,1931.175,1124.875,1200.5875,2469.25,1624.5,37.12,52.18
1.7,933.00375,666.11125,1746.625,1673.41625,2067.1975,1931.175,1124.875,1200.37625,2469.25,1624.375,37.12,52.16
1.8,933.00375,666.11125,1746.625,1673.30625,2067.1975,1931.175,1124.875,1200.37625,2469.25,1624.375,37.1,52.16
1.9,932.8925,666.11125,1746.625,1673.30625,2067.135,1931.1075,1124.875,1200.37625,2469.125,1624.25,37.1,52.18
2.0,932.8925,665.98625,1746.625,1673.30625,2067.0725,1931.1075,1124.875,1200.165,2469.125,1624.25,37.1,52.15
2.1,932.8925,665.98625,1746.625,1673.19625,2067.0725,1931.04,1124.875,1199.95375,2469.125,1624.125,37.12,52.16
2.2,932.78125,665.86125,1746.625,1673.08625,2067.00875,1931.04,1124.75,1199.95375,2469,1624,37.12,52.15
2.3,932.78125,665.73625,1746.625,1673.08625,2066.94625,1931.04,1124.75,1199.95375,2469,1624,37.1,52.16
2.4,932.78125,665.73625,1746.625,1672.9775,2066.88375,1930.97375,1124.75,1199.74375,2469,1623.875,37.1,52.15
2.5,932.67,665.61125,1746.625,1672.8675,2066.88375,1930.90625,1124.75,1199.5325,2468.875,1623.875,37.12,52.12
2.6,932.5575,665.61125,1746.625,1672.8675,2066.82,1930.90625,1124.75,1199.5325,2468.875,1623.625,37.13,52.11
2.7,932.67,665.48625,1746.625,1672.8675,2066.82,1930.97375,1124.75,1199.5325,2468.75,1623.625,37.12,52.11
2.8,932.5575,665.48625,1746.625,1672.7575,2066.7575,1930.90625,1124.75,1199.32125,2468.75,1623.625,37.12,52.08
2.9,932.5575,665.36125,1746.5,1672.64875,2066.695,1930.90625,1124.75,1199.11,2468.75,1623.5,37.1,52.11
3.0,932.44625,665.23625,1746.625,1672.64875,2066.695,1930.90625,1124.75,1199.32125,2468.625,1623.375,37.12,52.06
3.1,932.44625,665.23625,1746.625,1672.53875,2066.63125,1930.83875,1124.75,1199.11,2468.625,1623.375,37.13,52.07
3.2,932.335,665.11125,1746.5,1672.53875,2066.56875,1930.83875,1124.75,1199.11,2468.625,1623.375,37.1,52.08
3.3,932.335,665.11125,1746.5,1672.42875,2066.56875,1930.83875,1124.75,1198.9,2468.5,1623.25,37.12,52.06
3.4,932.335,664.98625,1746.625,1672.42875,2066.505,1930.77125,1124.75,1198.9,2468.5,1623.25,37.12,52.07
3.5,932.22375,664.98625,1746.625,1672.42875,2066.505,1930.83875,1124.75,1198.68875,2468.375,1623.125,37.09,52.08
3.6,932.22375,664.86125,1746.625,1672.31875,2066.4425,1930.77125,1124.625,1198.68875,2468.5,1623.125,37.1,52.08
3.7,932.11125,664.86125,1746.625,1672.21,2066.38,1930.77125,1124.75,1198.4775,2468.375,1623.125,37.12,52.07
3.8,932.11125,664.73625,1746.625,1672.21,2066.38,1930.77125,1124.75,1198.26625,2468.375,1623,37.12,52.02
3.9,932.11125,664.73625,1746.625,1672.21,2066.31625,1930.77125,1124.75,1198.4775,2468.25,1622.75,37.12,52.03
4.0,932,664.61125,1746.5,1672.1,2066.31625,1930.77125,1124.75,1198.26625,2468.125,1622.625,37.12,52.01
4.1,932,664.61125,1746.5,1672.1,2066.31625,1930.83875,1124.75,1198.055,2468,1622.5,37.1,52.03
4.2,932,664.61125,1746.5,1671.99,2066.25375,1930.77125,1124.75,1198.055,2467.875,1622.25,37.13,52.05
4.3,932,664.48625,1746.5,1671.88,2066.25375,1930.77125,1124.75,1198.055,2467.75,1622.125,37.12,52.06
4.4,931.88875,664.48625,1746.5,1671.88,2066.25375,1930.77125,1124.625,1197.845,2467.625,1622,37.1,52.06
4.5,931.88875,664.48625,1746.5,1671.77125,2066.19125,1930.83875,1124.75,1197.845,2467.5,1621.75,37.1,52.05
4.6,931.88875,664.48625,1746.5,1671.77125,2066.19125,1930.77125,1124.75,1197.63375,2467.375,1621.625,37.16,52.02
4.7,931.88875,664.36125,1746.5,1671.66125,2066.1275,1930.77125,1124.75,1197.63375,2467.25,1621.375,37.13,52.01
4.8,931.7775,664.36125,1746.5,1671.66125,2066.1275,1930.77125,1124.75,1197.4225,2467.125,1621.25,37.12,51.98
4.9,931.7775,664.23625,1746.5,1671.55125,2066.065,1930.77125,1124.75,1197.21125,2467,1621.125,37.14,51.98
5.0,931.7775,664.23625,1746.5,1671.55125,2066.065,1930.77125,1124.75,1197.21125,2466.875,1621,37.12,51.98
5.1,931.665,664.23625,1746.5,1671.4425,2066.065,1930.77125,1124.75,1197.00125,2466.875,1620.75,37.12,52.02
5.2,931.665,664.23625,1746.5,1671.3325,2066.0025,1930.77125,1124.75,1197.00125,2466.75,1620.625,37.12,52.01
5.3,931.665,664.23625,1746.375,1671.3325,2066.0025,1930.77125,1124.75,1197.00125,2466.625,1620.5,37.14,51.96
5.4,931.55375,664.11125,1746.5,1671.3325,2066.0025,1930.77125,1124.75,1197.00125,2466.625,1620.375,37.12,52.01
5.5,931.55375,664.11125,1746.5,1671.2225,2065.93875,1930.83875,1124.75,1196.79,2466.5,1620.25,37.13,51.98
5.6,931.55375,664.11125,1746.5,1671.2225,2065.93875,1930.77125,1124.75,1196.79,2466.375,1620.125,37.12,51.99
5.7,931.4425,664.11125,1746.5,1671.1125,2065.93875,1930.77125,1124.75,1196.57875,2466.375,1620,37.13,51.98
5.8,931.4425,663.98625,1746.375,1671.1125,2065.87625,1930.77125,1124.75,1196.57875,2466.375,1619.875,37.12,51.98
5.9,931.4425,663.98625,1746.375,1671.00375,2065.87625,1930.77125,1124.75,1196.3675,2466.25,1619.75,37.12,51.97
6.0,931.4425,663.98625,1746.375,1671.00375,2065.87625,1930.83875,1124.75,1196.1575,2466.25,1619.625,37.09,52.01
6.1,931.33125,663.98625,1746.5,1671.00375,2065.87625,1930.83875,1124.75,1196.1575,2466.125,1619.5,37.1,51.95
6.2,931.33125,663.98625,1746.375,1670.89375,2065.81375,1930.83875,1124.75,1196.1575,2466.125,1619.375,37.13,52.01
6.3,931.33125,663.86125,1746.375,1670.89375,2065.81375,1930.77125,1124.75,1195.94625,2466.125,1619.25,37.13,51.98
6.4,931.21875,663.86125,1746.5,1670.78375,2065.81375,1930.83875,1124.75,1195.94625,2466,1619.25,37.14,52
6.5,931.21875,663.86125,1746.375,1670.78375,2065.75,1930.83875,1124.75,1195.735,2466,1619.125,37.12,51.91
6.6,931.21875,663.86125,1746.375,1670.78375,2065.75,1930.83875,1124.75,1195.735,2466,1619,37.14,51.97
6.7,931.1075,663.73625,1746.375,1670.67375,2065.75,1930.83875,1124.75,1195.735,2465.875,1618.875,37.13,51.93
6.8,931.1075,663.73625,1746.375,1670.67375,2065.75,1930.83875,1124.875,1195.52375,2465.875,1618.75,37.09,51.95
6.9,931.1075,663.73625,1746.375,1670.565,2065.6875,1930.90625,1124.75,1195.52375,2465.75,1618.625,37.1,51.94
7.0,931.1075,663.73625,1746.375,1670.565,2065.75,1930.90625,1124.75,1195.31375,2465.625,1618.625,37.12,51.97
7.1,930.99625,663.73625,1746.375,1670.565,2065.6875,1930.90625,1124.875,1195.31375,2465.625,1618.5,37.12,51.95
7.2,930.99625,663.73625,1746.375,1670.455,2065.6875,1930.90625,1124.75,1195.31375,2465.5,1618.375,37.12,51.97
7.3,930.885,663.73625,1746.375,1670.455,2065.625,1930.90625,1124.75,1195.1025,2465.375,1618.25,37.13,51.91
7.4,930.885,663.73625,1746.375,1670.455,2065.6875,1930.90625,1124.75,1194.89125,2465.375,1618.125,37.13,51.97
7.5,930.7725,663.61125,1746.375,1670.345,2065.625,1930.90625,1124.875,1194.89125,2465.375,1618,37.13,51.91
7.6,930.7725,663.61125,1746.375,1670.345,2065.625,1930.90625,1124.75,1194.89125,2465.25,1618,37.13,51.97
7.7,930.7725,663.61125,1746.375,1670.345,2065.56125,1930.90625,1124.875,1194.89125,2465.125,1617.875,37.12,51.97
7.8,930.7725,663.61125,1746.375,1670.235,2065.625,1930.90625,1124.75,1194.68,2465.125,1617.875,37.14,51.94
7.9,930.7725,663.61125,1746.375,1670.235,2065.56125,1930.90625,1124.75,1194.68,2465.125,1617.75,37.14,51.9
8.0,930.66125,663.61125,1746.375,1670.12625,2065.56125,1930.90625,1124.75,1194.47,2465,1617.625,37.1,51.94
8.1,930.66125,663.61125,1746.375,1670.12625,2065.56125,1930.90625,1124.75,1194.47,2464.875,1617.5,37.13,51.91
8.2,930.66125,663.61125,1746.375,1670.12625,2065.56125,1930.90625,1124.75,1194.47,2464.875,1617.5,37.14,51.96
8.3,930.55,663.48625,1746.5,1670.12625,2065.49875,1930.90625,1124.75,1194.47,2464.875,1617.375,37.13,51.94
8.4,930.55,663.48625,1746.375,1670.01625,2065.49875,1930.90625,1124.875,1194.25875,2464.75,1617.25,37.14,51.92
8.5,930.55,663.61125,1746.375,1670.01625,2065.49875,1930.90625,1124.875,1194.25875,2464.75,1617.125,37.13,51.91
8.6,930.55,663.48625,1746.375,1670.01625,2065.49875,1930.90625,1124.75,1194.0475,2464.625,1617.125,37.12,51.95
8.7,930.43875,663.48625,1746.375,1670.01625,2065.49875,1930.83875,1124.75,1194.0475,2464.625,1617.125,37.14,51.92
8.8,930.43875,663.48625,1746.5,1669.90625,2065.43625,1930.90625,1124.75,1194.0475,2464.625,1616.875,37.14,51.9
8.9,930.43875,663.48625,1746.375,1669.90625,2065.43625,1930.90625,1124.75,1193.83625,2464.5,1616.875,37.1,51.93
9.0,930.43875,663.48625,1746.375,1669.90625,2065.43625,1930.83875,1124.75,1193.83625,2464.5,1616.75,37.14,51.93
9.1,930.32625,663.36125,1746.375,1669.90625,2065.43625,1930.83875,1124.75,1193.83625,2464.5,1616.625,37.13,51.91
9.2,930.32625,663.36125,1746.375,1669.79625,2065.43625,1930.83875,1124.875,1193.83625,2464.375,1616.5,37.13,51.9
9.3,930.215,663.36125,1746.375,1669.79625,2065.43625,1930.90625,1124.75,1193.625,2464.375,1616.5,37.13,51.9
9.4,930.215,663.36125,1746.5,1669.79625,2065.43625,1930.83875,1124.75,1193.625,2464.375,1616.375,37.12,51.94
9.5,930.215,663.36125,1746.375,1669.79625,2065.3725,1930.83875,1124.75,1193.625,2464.375,1616.25,37.12,51.93
9.6,930.10375,663.36125,1746.375,1669.6875,2065.3725,1930.90625,1124.75,1193.415,2464.5,1616.125,37.12,51.9
9.7,930.10375,663.36125,1746.5,1669.6875,2065.3725,1930.90625,1124.75,1193.415,2464.5,1616.125,37.12,51.88
9.8,930.10375,663.23625,1746.5,1669.6875,2065.3725,1930.90625,1124.875,1193.415,2464.5,1616.125,37.13,51.89
9.9,930.10375,663.23625,1746.375,1669.6875,2065.3725,1930.90625,1124.75,1193.415,2464.375,1616,37.14,51.89
10.0,929.9925,663.36125,1746.375,1669.5775,2065.31,1930.90625,1124.875,1193.20375,2464.375,1615.875,37.14,51.9
10.1,929.9925,663.23625,1746.375,1669.5775,2065.31,1930.90625,1124.75,1192.9925,2464.375,1615.625,37.14,51.92
10.2,929.9925,663.23625,1746.375,1669.5775,2065.31,1930.83875,1124.75,1192.9925,2464.375,1615.625,37.1,51.89
10.3,929.88,663.23625,1746.375,1669.5775,2065.31,1930.83875,1124.625,1192.9925,2464.375,1615.5,37.13,51.89
10.4,929.88,663.23625,1746.375,1669.4675,2065.2475,1930.90625,1124.625,1192.78125,2464.375,1615.5,37.16,51.91
10.5,929.43375,664.23625,1746.375,1669.5775,2065.18375,1931.1075,1124.625,1192.57125,2464.625,1615.75,37.12,51.88
10.6,929.3225,664.73625,1746.375,1669.5775,2065.2475,1931.1075,1124.625,1192.57125,2464.5,1615.875,37.12,51.88
10.7,929.3225,665.36125,1746.375,1669.5775,2065.31,1931.2425,1124.625,1192.57125,2464.625,1616,37.14,51.93
10.8,929.21125,666.23625,1746.375,1669.79625,2065.31,1931.31,1124.625,1192.57125,2464.625,1616.125,37.12,51.86
10.9,929.1,667.36125,1746.375,1669.90625,2065.43625,1931.3775,1124.625,1192.78125,2464.75,1616.125,37.13,51.85
11.0,929.1,668.86125,1746.5,1670.12625,2065.56125,1931.5125,1124.625,1192.78125,2464.875,1616.25,37.14,51.89
11.1,928.9875,670.61,1746.5,1670.345,2065.6875,1931.64625,1124.625,1193.20375,2465,1616.375,37.12,51.85
11.2,928.87625,672.735,1746.5,1670.565,2065.81375,1931.78125,1124.625,1193.415,2465.125,1616.5,37.13,51.85
11.3,928.87625,675.235,1746.5,1670.78375,2066.0025,1931.98375,1124.625,1193.83625,2465.375,1616.625,37.14,51.89
11.4,928.765,678.10875,1746.5,1671.1125,2066.25375,1932.18625,1124.625,1194.25875,2465.625,1616.625,37.14,51.88
11.5,928.6525,681.48375,1746.5,1671.4425,2066.505,1932.3875,1124.625,1194.89125,2465.875,1616.875,37.14,51.89
11.6,928.54125,685.2325,1746.625,1671.88,2066.82,1932.6575,1124.75,1195.735,2466.25,1617,37.14,51.89
11.7,928.54125,689.3575,1746.625,1672.21,2067.135,1932.85875,1124.75,1196.3675,2466.625,1617,37.14,51.85
11.8,928.43,693.85625,1746.625,1672.64875,2067.44875,1933.19625,1124.625,1197.4225,2467,1617.25,37.14,51.87
11.9,928.31875,698.855,1746.625,1673.19625,2067.8275,1933.5325,1124.625,1198.26625,2467.5,1617.375,37.16,51.84
12.0,928.31875,704.23,1746.75,1673.635,2068.205,1933.87,1124.75,1199.5325,2468,1617.625,37.16,51.91
12.1,928.20625,709.97875,1746.75,1674.18375,2068.645,1934.27375,1124.75,1200.7975,2468.5,1618,37.16,51.85
12.2,928.095,715.8525,1746.75,1674.73125,2069.085,1934.61,1124.75,1202.275,2469,1618.25,37.14,51.85
12.3,928.095,722.22625,1746.75,1675.28,2069.52625,1935.0825,1124.75,1203.75125,2469.625,1618.5,37.13,51.85
12.4,927.98375,728.85,1746.75,1675.9375,2070.03,1935.55375,1124.75,1205.2275,2470.125,1618.875,37.14,51.88
12.5,927.98375,735.6,1746.875,1676.59625,2070.47,1936.025,1124.75,1206.915,2470.625,1619.25,37.14,51.83
12.6,927.8725,742.72375,1746.875,1677.25375,2070.97375,1936.49625,1124.75,1208.81375,2471.125,1619.625,37.13,51.85
12.7,927.8725,749.8475,1746.875,1678.02125,2071.47625,1936.9675,1124.75,1210.7125,2471.75,1620,37.19,51.89
12.8,927.8725,757.22125,1746.875,1678.68,2071.98,1937.57375,1124.875,1212.18875,2472.25,1620.5,37.16,51.89
12.9,927.76125,764.72,1746.875,1679.4475,2072.54625,1938.1125,1124.875,1214.29875,2472.875,1621,37.19,51.85
13.0,927.64875,772.21875,1746.875,1680.215,2073.05,1938.585,1125,1216.4075,2473.375,1621.5,37.16,51.93
13.1,927.76125,779.7175,1747,1681.0925,2073.61625,1939.19125,1125,1218.72875,2473.875,1622,37.17,51.82
13.2,927.64875,787.34125,1747,1681.86,2074.1825,1939.73,1125,1220.8375,2474.375,1622.5,37.16,51.85
13.3,927.64875,794.965,1747,1682.7375,2074.74875,1940.33625,1125,1223.15875,2474.875,1623,37.16,51.85
13.4,927.64875,802.46375,1747.125,1683.615,2075.315,1940.9425,1125,1225.69,2475.375,1623.5,37.16,51.88
13.5,927.64875,809.9625,1747.125,1684.4925,2075.945,1941.5475,1125,1228.01,2475.75,1624.125,37.17,51.84
13.6,927.64875,817.585,1747.125,1685.36875,2076.51,1942.15375,1125.125,1230.7525,2476.375,1624.75,37.17,51.83
13.7,927.64875,824.835,1747.125,1686.24625,2077.0775,1942.76,1125.125,1233.28375,2476.75,1625.375,37.19,51.83
13.8,927.64875,832.20875,1747.25,1687.23375,2077.70625,1943.36625,1125.125,1235.815,2477.25,1626,37.17,51.83
13.9,927.76125,839.4575,1747.25,1688.22,2078.335,1943.9725,1125.125,1238.5575,2477.75,1626.625,37.2,51.8
14.0,927.76125,846.45625,1747.25,1689.2075,2078.965,1944.64625,1125.25,1241.3,2478.25,1627.25,37.17,51.84
14.1,927.76125,853.455,1747.25,1690.19375,2079.59375,1945.2525,1125.375,1244.0425,2478.625,1627.875,37.2,51.83
14.2,927.76125,860.32875,1747.375,1691.29125,2080.16,1945.85875,1125.25,1246.995,2479.125,1628.5,37.19,51.81
14.3,927.8725,866.9525,1747.375,1692.2775,2080.8525,1946.465,1125.375,1249.7375,2479.625,1629,37.19,51.79
14.4,927.98375,873.57625,1747.375,1693.265,2081.48125,1947.13875,1125.375,1252.69125,2480,1629.75,37.2,51.8
14.5,928.095,880.075,1747.375,1694.36125,2082.0475,1947.745,1125.5,1255.645,2480.5,1630.375,37.19,51.78
14.6,928.095,886.32375,1747.5,1695.45875,2082.74,1948.41875,1125.375,1258.80875,2481,1631,37.19,51.79
14.7,928.20625,892.4475,1747.5,1696.555,2083.37,1949.025,1125.5,1261.55125,2481.5,1631.625,37.2,51.8
14.8,928.31875,898.5725,1747.5,1697.65125,2083.99875,1949.63125,1125.5,1264.715,2482,1632.375,37.2,51.8
14.9,928.43,904.44625,1747.625,1698.74875,2084.6275,1950.2375,1125.5,1267.88,2482.5,1633,37.22,51.76
15.0,928.54125,910.32,1747.625,1699.845,2085.2575,1950.84375,1125.625,1270.8325,2482.875,1633.625,37.19,51.79
15.1,928.765,915.94375,1747.75,1701.05125,2085.88625,1951.45,1125.625,1273.9975,2483.5,1634.375,37.2,51.81
15.2,928.87625,921.56875,1747.75,1702.1475,2086.51625,1952.05625,1125.625,1277.16125,2484,1635,37.2,51.81
15.3,928.9875,926.9425,1747.75,1703.24375,2087.145,1952.595,1125.625,1280.115,2484.5,1635.625,37.19,51.73
15.4,929.21125,932.19125,1747.75,1704.45125,2087.77375,1953.20125,1125.75,1283.27875,2485,1636.25,37.17,51.76
15.5,929.3225,937.44,1747.875,1705.6575,2088.46625,1953.74,1125.75,1286.4425,2485.625,1637,37.22,51.76
15.6,929.43375,942.69,1747.875,1706.75375,2089.0325,1954.34625,1125.75,1289.6075,2486.125,1637.625,37.2,51.74
15.7,929.6575,947.56375,1747.875,1707.96,2089.6625,1954.885,1125.875,1292.77125,2486.625,1638.375,37.22,51.78
15.8,929.88,952.5625,1748,1709.05625,2090.29125,1955.35625,1125.875,1295.725,2487.25,1639,37.2,51.77
