time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,878.895,694.73125,1581.75,1623.62875,2020.8225,1877.56,1093.125,1440.64625,2555.625,1755.25,34.28,50.11
0.1,878.78375,694.60625,1581.75,1623.51875,2020.75875,1877.4925,1093,1440.01375,2555.375,1755.125,34.28,50.11
0.2,878.67125,694.35625,1581.625,1623.40875,2020.63375,1877.4925,1093,1439.59125,2555.25,1754.875,34.29,50.09
0.3,878.56,694.23125,1581.625,1623.19,2020.57,1877.3575,1093,1438.95875,2555,1754.75,34.32,50.06
0.4,878.44875,694.10625,1581.625,1623.19,2020.5075,1877.29,1092.875,1438.7475,2554.875,1754.5,34.31,50.06
0.5,878.33625,693.85625,1581.625,1622.97,2020.38125,1877.22375,1092.875,1438.115,2554.625,1754.375,34.32,50.06
0.6,878.225,693.73125,1581.625,1622.86,2020.31875,1877.15625,1092.875,1437.4825,2554.375,1754.125,34.31,50.06
0.7,878.11375,693.60625,1581.5,1622.75125,2020.1925,1877.08875,1092.875,1437.06,2554.375,1754,34.31,50.06
0.8,878.0025,693.35625,1581.5,1622.64125,2020.13,1877.08875,1092.75,1436.4275,2554.125,1753.75,34.34,50.03
0.9,877.89,693.35625,1581.5,1622.53125,2020.00375,1876.95375,1092.75,1435.795,2554,1753.625,34.29,50.02
1.0,877.77875,693.10625,1581.5,1622.3125,2019.94125,1876.95375,1092.75,1435.3725,2553.875,1753.5,34.32,50.03
1.1,877.6675,692.98125,1581.5,1622.2025,2019.87875,1876.88625,1092.625,1434.95125,2553.625,1753.25,34.32,50.01
1.2,877.55625,692.85625,1581.5,1622.0925,2019.815,1876.81875,1092.75,1434.3175,2553.5,1753.125,34.31,49.99
1.3,877.445,692.60625,1581.5,1621.98375,2019.7525,1876.75125,1092.625,1433.685,2553.375,1752.875,34.31,49.95
1.4,877.3325,692.48125,1581.5,1621.76375,2019.69,1876.75125,1092.625,1433.26375,2553.25,1752.75,34.31,49.97
1.5,877.22125,692.35625,1581.5,1621.65375,2019.56375,1876.68375,1092.625,1432.84125,2553,1752.625,34.32,49.99
1.6,877.11,692.23125,1581.375,1621.65375,2019.5,1876.6175,1092.5,1432.20875,2552.875,1752.375,34.31,49.96
