time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,917.05,695.23125,1755.5,1660.36625,2072.6725,1939.595,1154.25,1223.15875,2427,1631,37.5,52.95
0.1,917.05,695.23125,1755.375,1660.36625,2072.6725,1939.595,1154.25,1223.15875,2427,1630.875,37.52,52.93
0.2,917.05,695.23125,1755.375,1660.475,2072.6725,1939.6625,1154.25,1222.9475,2426.875,1630.875,37.52,52.93
0.3,917.05,695.23125,1755.375,1660.36625,2072.6725,1939.6625,1154.25,1222.9475,2427,1630.875,37.53,52.96
0.4,916.93875,695.10625,1755.375,1660.36625,2072.6725,1939.6625,1154.375,1222.9475,2427,1630.875,37.54,52.96
0.5,916.93875,695.23125,1755.375,1660.36625,2072.6725,1939.6625,1154.375,1222.9475,2427,1630.875,37.52,52.97
0.6,916.93875,695.10625,1755.375,1660.36625,2072.6725,1939.6625,1154.25,1222.73625,2427,1630.75,37.54,52.91
0.7,916.93875,695.10625,1755.375,1660.36625,2072.6725,1939.6625,1154.25,1222.73625,2427,1630.75,37.52,52.93
0.8,916.93875,695.10625,1755.375,1660.36625,2072.6725,1939.6625,1154.375,1222.73625,2427,1630.75,37.54,52.96
0.9,916.93875,695.10625,1755.375,1660.36625,2072.6725,1939.73,1154.375,1222.525,2427,1630.75,37.52,52.88
1.0,916.93875,695.10625,1755.375,1660.25625,2072.6725,1939.73,1154.375,1222.525,2427,1630.625,37.54,52.96
1.1,916.93875,695.10625,1755.375,1660.25625,2072.6725,1939.79625,1154.375,1222.525,2427,1630.625,37.5,52.97
1.2,916.8275,694.98125,1755.375,1660.25625,2072.6725,1939.79625,1154.375,1222.525,2427,1630.625,37.54,52.93
1.3,916.8275,694.98125,1755.375,1660.25625,2072.6725,1939.79625,1154.375,1222.315,2427,1630.625,37.52,52.95
1.4,916.8275,695.10625,1755.375,1660.25625,2072.6725,1939.86375,1154.375,1222.315,2427,1630.625,37.54,52.93
1.5,916.8275,694.98125,1755.375,1660.25625,2072.6725,1939.86375,1154.375,1222.315,2427.125,1630.625,37.54,52.93
1.6,916.8275,694.98125,1755.375,1660.25625,2072.735,1939.86375,1154.375,1222.315,2427.125,1630.625,37.54,52.93
