time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,932,659.8625,1760.25,1673.745,2071.1625,1935.89,1116.25,1189.195,2499.375,1663,36.76,53.71
0.1,932,659.8625,1760.25,1673.745,2071.1625,1935.8225,1116.25,1188.985,2499.25,1662.875,36.76,53.7
0.2,932,659.8625,1760.25,1673.745,2071.1625,1935.8225,1116.25,1188.985,2499.125,1662.875,36.81,53.72
0.3,932,659.8625,1760.375,1673.635,2071.1625,1935.8225,1116.125,1188.985,2499.125,1662.75,36.78,53.69
0.4,932,659.8625,1760.25,1673.745,2071.1625,1935.755,1116.25,1188.985,2499,1662.75,36.79,53.66
0.5,932,659.8625,1760.25,1673.635,2071.1625,1935.755,1116.125,1188.985,2499.125,1662.75,36.81,53.67
0.6,932,659.8625,1760.25,1673.635,2071.1625,1935.755,1116.25,1188.77375,2499,1662.75,36.78,53.66
0.7,932,659.8625,1760.25,1673.635,2071.09875,1935.68875,1116.125,1188.77375,2498.875,1662.625,36.81,53.69
0.8,931.88875,659.8625,1760.25,1673.635,2071.09875,1935.68875,1116.25,1188.77375,2498.875,1662.625,36.82,53.66
0.9,932,659.7375,1760.375,1673.635,2071.03625,1935.68875,1116.125,1188.77375,2498.875,1662.625,36.79,53.69
1.0,931.88875,659.7375,1760.375,1673.635,2071.03625,1935.68875,1116.125,1188.77375,2498.875,1662.5,36.78,53.68
1.1,931.88875,659.7375,1760.375,1673.635,2071.03625,1935.62125,1116.25,1188.77375,2498.75,1662.5,36.81,53.68
1.2,931.88875,659.7375,1760.375,1673.635,2071.03625,1935.62125,1116.25,1188.5625,2498.75,1662.5,36.82,53.72
1.3,931.88875,659.7375,1760.375,1673.635,2070.97375,1935.62125,1116.25,1188.5625,2498.75,1662.5,36.79,53.68
1.4,931.88875,659.7375,1760.375,1673.635,2070.97375,1935.55375,1116.125,1188.5625,2498.625,1662.5,36.81,53.65
1.5,931.88875,659.7375,1760.375,1673.635,2070.97375,1935.55375,1116.25,1188.5625,2498.625,1662.375,36.79,53.61
1.6,931.88875,659.7375,1760.375,1673.525,2070.97375,1935.55375,1116.125,1188.35125,2498.625,1662.375,36.82,53.63
1.7,931.88875,659.7375,1760.375,1673.525,2070.97375,1935.55375,1116.25,1188.35125,2498.5,1662.25,36.81,53.64
1.8,931.88875,659.7375,1760.375,1673.525,2070.91,1935.48625,1116.125,1188.35125,2498.5,1662.25,36.82,53.6
1.9,931.88875,659.7375,1760.375,1673.525,2070.91,1935.41875,1116.125,1188.35125,2498.375,1662.25,36.82,53.63
2.0,931.88875,659.6125,1760.375,1673.525,2070.91,1935.41875,1116.125,1188.35125,2498.375,1662.125,36.81,53.63
2.1,931.7775,659.6125,1760.375,1673.41625,2070.91,1935.41875,1116.125,1188.35125,2498.375,1662.125,36.82,53.64
