time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,924.525,652.48875,1763.75,1669.5775,2072.6725,1939.46,1101.5,1169.99875,2531.75,1691.875,36.38,54.82
0.1,924.63625,652.48875,1763.75,1669.5775,2072.6725,1939.3925,1101.375,1169.99875,2531.625,1691.75,36.43,54.84
0.2,924.63625,652.36375,1763.75,1669.5775,2072.60875,1939.325,1101.375,1169.78875,2531.5,1691.5,36.46,54.86
0.3,924.63625,652.36375,1763.75,1669.5775,2072.60875,1939.19125,1101.375,1169.78875,2531.375,1691.375,36.43,54.83
0.4,924.63625,652.23875,1763.75,1669.5775,2072.54625,1939.12375,1101.375,1169.78875,2531.25,1691.25,36.45,54.84
0.5,924.63625,652.11375,1763.75,1669.5775,2072.54625,1939.05625,1101.375,1169.5775,2531.25,1691.125,36.45,54.8
0.6,924.63625,652.11375,1763.75,1669.5775,2072.48375,1938.98875,1101.25,1169.5775,2531.125,1691,36.41,54.81
0.7,924.63625,651.98875,1763.75,1669.5775,2072.48375,1938.85375,1101.25,1169.5775,2531,1690.875,36.45,54.78
0.8,924.63625,651.98875,1763.75,1669.4675,2072.42,1938.78625,1101.25,1169.36625,2530.875,1690.75,36.43,54.79
0.9,924.63625,651.86375,1763.625,1669.4675,2072.42,1938.71875,1101.25,1169.36625,2530.75,1690.625,36.45,54.74
1.0,924.63625,651.86375,1763.625,1669.4675,2072.3575,1938.71875,1101.125,1169.36625,2530.75,1690.375,36.43,54.75
1.1,924.63625,651.73875,1763.75,1669.4675,2072.3575,1938.585,1101.125,1169.155,2530.625,1690.25,36.45,54.72
1.2,924.63625,651.61375,1763.75,1669.4675,2072.3575,1938.5175,1101.25,1168.945,2530.625,1690.125,36.45,54.74
1.3,924.63625,651.61375,1763.75,1669.4675,2072.295,1938.45,1101.125,1168.945,2530.375,1690,36.45,54.73
1.4,924.63625,651.48875,1763.75,1669.4675,2072.23125,1938.45,1101.125,1168.945,2530.25,1689.875,36.46,54.73
