time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,874.99,689.3575,1571.25,1626.15,2022.0175,1888,1101.75,1218.72875,2462.25,1579.875,34.29,50.72
0.1,875.10125,689.4825,1571.25,1626.26,2022.0175,1887.9325,1101.75,1218.72875,2462,1579.875,34.29,50.65
0.2,875.10125,689.3575,1571.25,1626.26,2022.08,1887.865,1101.75,1218.72875,2461.875,1579.875,34.29,50.71
0.3,875.325,689.3575,1571.25,1626.37,2022.08,1887.73125,1101.875,1218.94,2461.75,1579.875,34.29,50.71
0.4,875.325,689.3575,1571.25,1626.48,2022.08,1887.66375,1101.75,1219.15,2461.5,1579.875,34.31,50.71
0.5,875.43625,689.3575,1571.25,1626.58875,2022.08,1887.46125,1101.75,1219.36125,2461.375,1579.875,34.31,50.74
0.6,875.5475,689.3575,1571.25,1626.58875,2022.08,1887.39375,1101.625,1219.36125,2461.125,1579.75,34.34,50.75
0.7,875.5475,689.3575,1571.25,1626.69875,2022.08,1887.1925,1101.625,1219.36125,2461,1579.625,34.32,50.79
0.8,875.65875,689.3575,1571.375,1626.69875,2022.08,1887.125,1101.625,1219.5725,2460.75,1579.5,34.29,50.7
0.9,875.65875,689.3575,1571.25,1626.80875,2022.08,1886.99,1101.625,1219.5725,2460.625,1579.5,34.34,50.77
1.0,875.77125,689.3575,1571.375,1626.9175,2022.08,1886.7875,1101.5,1219.78375,2460.375,1579.375,34.32,50.74
1.1,875.8825,689.3575,1571.375,1626.9175,2022.08,1886.72,1101.625,1219.78375,2460.25,1579.125,34.31,50.7
1.2,875.99375,689.3575,1571.375,1626.9175,2022.0175,1886.51875,1101.5,1219.99375,2460,1579,34.31,50.77
1.3,875.99375,689.2325,1571.375,1627.0275,2022.0175,1886.38375,1101.5,1219.78375,2459.875,1578.875,34.29,50.72
1.4,876.105,689.3575,1571.375,1627.0275,2022.0175,1886.24875,1101.5,1219.78375,2459.625,1578.75,34.32,50.76
1.5,876.105,689.2325,1571.375,1627.0275,2021.955,1886.11375,1101.375,1219.99375,2459.5,1578.625,34.29,50.74
1.6,876.2175,689.2325,1571.375,1627.0275,2021.955,1885.98,1101.375,1219.99375,2459.25,1578.5,34.32,50.73
1.7,876.2175,689.2325,1571.375,1627.0275,2021.89125,1885.7775,1101.375,1219.99375,2459.125,1578.25,34.29,50.75
1.8,876.32875,689.2325,1571.375,1627.1375,2021.89125,1885.6425,1101.25,1219.99375,2458.875,1578.125,34.32,50.71
1.9,876.44,689.1075,1571.375,1627.1375,2021.82875,1885.5075,1101.25,1219.99375,2458.75,1577.875,34.32,50.76
2.0,876.44,689.1075,1571.375,1627.1375,2021.82875,1885.30625,1101.25,1219.99375,2458.5,1577.875,34.32,50.69
2.1,876.44,689.1075,1571.375,1627.1375,2021.76625,1885.17125,1101.125,1220.205,2458.375,1577.625,34.32,50.68
2.2,876.55125,689.1075,1571.375,1627.2475,2021.7025,1885.03625,1101.125,1220.205,2458.125,1577.375,34.35,50.73
2.3,876.55125,689.1075,1571.375,1627.2475,2021.7025,1884.835,1101.125,1220.205,2458,1577.25,34.32,50.7
2.4,876.66375,688.9825,1571.375,1627.2475,2021.64,1884.7,1101.125,1220.205,2457.875,1577.125,34.34,50.67
2.5,876.66375,688.9825,1571.375,1627.1375,2021.5775,1884.565,1101.125,1220.205,2457.625,1576.875,34.32,50.66
2.6,876.775,688.9825,1571.375,1627.2475,2021.51375,1884.43,1101,1220.41625,2457.5,1576.625,34.32,50.64
2.7,876.775,688.9825,1571.375,1627.1375,2021.51375,1884.22875,1101,1220.41625,2457.375,1576.5,34.34,50.63
2.8,876.775,688.9825,1571.375,1627.2475,2021.38875,1884.09375,1101,1220.41625,2457.125,1576.375,34.34,50.64
2.9,876.88625,688.8575,1571.375,1627.2475,2021.38875,1883.95875,1101,1220.41625,2457,1576.25,34.31,50.59
3.0,876.88625,688.8575,1571.375,1627.2475,2021.325,1883.82375,1100.875,1220.41625,2456.875,1576.125,34.32,50.57
3.1,876.9975,688.8575,1571.375,1627.1375,2021.2625,1883.69,1100.875,1220.41625,2456.75,1576,34.32,50.57
3.2,876.9975,688.7325,1571.375,1627.1375,2021.2,1883.555,1100.875,1220.41625,2456.625,1575.75,34.31,50.59
3.3,876.9975,688.7325,1571.375,1627.1375,2021.13625,1883.3525,1100.75,1220.41625,2456.5,1575.625,34.31,50.54
3.4,876.9975,688.7325,1571.5,1627.1375,2021.07375,1883.2175,1100.75,1220.6275,2456.375,1575.5,34.34,50.53
3.5,877.11,688.7325,1571.375,1627.1375,2021.01125,1883.15,1100.625,1220.41625,2456.25,1575.375,34.34,50.56
3.6,877.11,688.7325,1571.375,1627.0275,2021.01125,1882.94875,1100.75,1220.41625,2456.125,1575.25,34.34,50.5
3.7,877.11,688.6075,1571.375,1627.0275,2020.885,1882.88125,1100.75,1220.41625,2456.125,1575.125,34.32,50.51
3.8,877.11,688.6075,1571.375,1627.0275,2020.885,1882.74625,1100.625,1220.205,2456,1575,34.31,50.51
3.9,877.22125,688.6075,1571.375,1627.0275,2020.75875,1882.61125,1100.625,1220.205,2455.875,1574.875,34.35,50.47
4.0,877.11,688.4825,1571.375,1626.9175,2020.69625,1882.4775,1100.5,1220.205,2455.875,1574.625,34.34,50.44
4.1,877.11,688.4825,1571.375,1626.9175,2020.63375,1882.41,1100.625,1220.205,2455.75,1574.625,34.34,50.44
4.2,877.11,688.4825,1571.375,1626.9175,2020.63375,1882.275,1100.625,1220.205,2455.625,1574.5,34.35,50.43
4.3,877.22125,688.3575,1571.375,1626.80875,2020.57,1882.14,1100.5,1220.205,2455.5,1574.25,34.35,50.39
4.4,877.22125,688.3575,1571.375,1626.80875,2020.5075,1882.0725,1100.5,1220.205,2455.375,1574.25,34.35,50.42
4.5,877.22125,688.3575,1571.375,1626.69875,2020.445,1882.005,1100.5,1219.99375,2455.375,1574.125,34.35,50.35
4.6,877.22125,688.2325,1571.375,1626.69875,2020.31875,1881.87125,1100.5,1219.99375,2455.375,1574,34.32,50.33
4.7,877.22125,688.1075,1571.375,1626.69875,2020.31875,1881.80375,1100.375,1219.99375,2455.25,1573.875,34.34,50.34
4.8,877.22125,688.2325,1571.25,1626.69875,2020.1925,1881.73625,1100.375,1219.99375,2455.25,1573.75,34.34,50.34
4.9,877.22125,688.1075,1571.375,1626.58875,2020.13,1881.60125,1100.375,1219.99375,2455.125,1573.75,34.32,50.34
5.0,877.22125,688.1075,1571.375,1626.58875,2020.13,1881.53375,1100.375,1219.99375,2455.125,1573.625,34.32,50.27
5.1,877.22125,687.9825,1571.25,1626.48,2020.00375,1881.46625,1100.375,1219.78375,2455,1573.625,34.35,50.25
5.2,877.22125,687.9825,1571.25,1626.48,2020.00375,1881.39875,1100.375,1219.99375,2455,1573.5,34.34,50.29
5.3,877.22125,687.9825,1571.25,1626.37,2019.94125,1881.33125,1100.25,1219.99375,2454.875,1573.375,34.34,50.29
5.4,877.22125,687.8575,1571.25,1626.37,2019.87875,1881.1975,1100.375,1219.78375,2454.875,1573.25,34.34,50.26
5.5,877.22125,687.8575,1571.25,1626.26,2019.815,1881.13,1100.375,1219.5725,2454.75,1573.25,34.34,50.22
5.6,877.22125,687.8575,1571.25,1626.26,2019.7525,1881.0625,1100.25,1219.78375,2454.625,1573.125,34.32,50.18
5.7,877.11,687.7325,1571.25,1626.15,2019.69,1880.995,1100.25,1219.78375,2454.75,1573,34.34,50.21
5.8,877.11,687.7325,1571.25,1626.15,2019.62625,1880.9275,1100.25,1219.5725,2454.625,1573,34.34,50.21
5.9,877.22125,687.7325,1571.25,1626.04125,2019.62625,1880.9275,1100.125,1219.5725,2454.5,1572.875,34.34,50.21
6.0,877.11,687.6075,1571.25,1626.04125,2019.56375,1880.7925,1100.125,1219.5725,2454.5,1572.875,34.35,50.16
6.1,877.11,687.6075,1571.125,1625.93125,2019.4375,1880.7925,1100.125,1219.5725,2454.5,1572.75,34.35,50.16
6.2,877.11,687.6075,1571.25,1625.93125,2019.4375,1880.725,1100.125,1219.36125,2454.375,1572.75,34.35,50.16
6.3,877.11,687.6075,1571.25,1625.82125,2019.375,1880.65875,1100.125,1219.15,2454.375,1572.625,34.35,50.13
6.4,876.9975,687.4825,1571.25,1625.82125,2019.3125,1880.59125,1100.125,1219.15,2454.25,1572.5,34.35,50.11
6.5,877.11,687.4825,1571.25,1625.71125,2019.24875,1880.52375,1100.125,1219.15,2454.125,1572.375,34.34,50.11
6.6,876.9975,687.3575,1571.125,1625.71125,2019.18625,1880.45625,1100,1219.15,2454.125,1572.25,34.35,50.13
6.7,876.9975,687.3575,1571.125,1625.6025,2019.1225,1880.45625,1100.125,1218.94,2454,1572.25,34.34,50.1
6.8,876.9975,687.3575,1571.125,1625.6025,2019.1225,1880.38875,1100.125,1218.94,2453.875,1572,34.38,50.1
6.9,876.88625,687.2325,1571.125,1625.4925,2019.06,1880.32125,1100,1218.94,2453.875,1572,34.34,50.1
7.0,876.9975,687.2325,1571.125,1625.4925,2018.9975,1880.25375,1100,1218.72875,2453.75,1571.875,34.35,50.07
7.1,876.88625,687.2325,1571.125,1625.3825,2018.93375,1880.25375,1100,1218.94,2453.75,1571.875,34.35,50.06
7.2,876.88625,687.1075,1571.125,1625.27375,2018.87125,1880.18625,1100,1218.72875,2453.625,1571.75,34.35,50.04
7.3,876.775,687.1075,1571.125,1625.27375,2018.80875,1880.11875,1100,1218.5175,2453.625,1571.75,34.34,50
7.4,876.775,686.9825,1571.125,1625.27375,2018.80875,1880.11875,1099.875,1218.72875,2453.625,1571.75,34.36,50.07
7.5,876.775,686.9825,1571.125,1625.16375,2018.745,1880.0525,1100,1218.5175,2453.5,1571.625,34.35,50.03
7.6,876.775,686.8575,1571.125,1625.16375,2018.6825,1879.985,1099.875,1218.5175,2453.5,1571.5,34.35,50.04
7.7,876.66375,686.8575,1571.125,1625.05375,2018.62,1879.985,1099.875,1218.30625,2453.375,1571.5,34.34,50.01
7.8,876.66375,686.8575,1571.125,1624.94375,2018.55625,1879.9175,1100,1218.30625,2453.375,1571.5,34.34,49.98
7.9,876.66375,686.7325,1571.125,1624.94375,2018.55625,1879.85,1099.875,1218.30625,2453.375,1571.375,34.35,49.96
8.0,876.66375,686.7325,1571.125,1624.94375,2018.49375,1879.85,1099.875,1218.09625,2453.25,1571.375,34.35,49.98
8.1,876.55125,686.7325,1571.125,1624.835,2018.43125,1879.7825,1099.875,1218.09625,2453.25,1571.25,34.35,49.94
8.2,876.55125,686.7325,1571.125,1624.835,2018.3675,1879.715,1099.875,1217.885,2453.25,1571.25,34.34,49.96
8.3,876.55125,686.6075,1571.125,1624.725,2018.305,1879.715,1099.875,1217.885,2453.125,1571.125,34.35,49.95
8.4,876.55125,686.6075,1571.125,1624.725,2018.305,1879.715,1099.875,1217.885,2453.125,1571.125,34.35,49.89
8.5,876.55125,686.6075,1571.125,1624.615,2018.305,1879.715,1099.75,1217.885,2453.125,1571.125,34.35,49.94
8.6,876.44,686.4825,1571,1624.615,2018.2425,1879.6475,1099.875,1217.67375,2453.125,1571.125,34.34,49.9
8.7,876.44,686.4825,1571.125,1624.505,2018.17875,1879.6475,1099.75,1217.67375,2453.125,1571,34.35,49.9
8.8,876.32875,686.4825,1571,1624.505,2018.17875,1879.58,1099.75,1217.67375,2453,1571,34.35,49.91
8.9,876.44,686.3575,1571,1624.505,2018.11625,1879.58,1099.75,1217.4625,2453,1571,34.35,49.91
9.0,876.32875,686.3575,1571,1624.39625,2018.05375,1879.58,1099.75,1217.4625,2453,1570.875,34.35,49.9
9.1,876.32875,686.3575,1571,1624.39625,2018.05375,1879.51375,1099.75,1217.4625,2453,1570.875,34.34,49.87
9.2,876.32875,686.2325,1571,1624.39625,2017.99,1879.51375,1099.75,1217.4625,2453,1570.875,34.36,49.92
9.3,876.2175,686.2325,1571.125,1624.28625,2017.99,1879.44625,1099.75,1217.2525,2452.875,1570.875,34.36,49.9
9.4,876.2175,686.2325,1571.125,1624.28625,2017.9275,1879.51375,1099.75,1217.4625,2453,1570.875,34.34,49.87
9.5,876.2175,686.2325,1571.125,1624.28625,2017.9275,1879.44625,1099.75,1217.2525,2453,1570.875,34.36,49.89
9.6,876.105,686.2325,1571,1624.17625,2017.9275,1879.51375,1099.75,1217.2525,2453,1570.875,34.35,49.85
