time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,868.29625,650.73875,1582.875,1619.35125,2020.25625,1881.39875,1075.75,1175.2725,2474.75,1604.875,34.12,51.1
0.1,868.29625,650.61375,1582.75,1619.13125,2020.13,1881.1975,1075.75,1175.0625,2474.625,1604.625,34.12,51.04
0.2,868.29625,650.48875,1582.75,1619.13125,2020.0675,1881.0625,1075.625,1175.0625,2474.375,1604.5,34.15,51.04
0.3,868.18375,650.48875,1582.75,1619.0225,2019.94125,1880.86,1075.625,1174.85125,2474.25,1604.375,34.14,51.05
0.4,868.18375,650.36375,1582.75,1618.9125,2019.87875,1880.725,1075.625,1174.85125,2474,1604.125,34.12,51.01
0.5,868.18375,650.36375,1582.75,1618.8025,2019.7525,1880.59125,1075.625,1174.64,2473.875,1604,34.12,51.05
0.6,868.18375,650.23875,1582.625,1618.8025,2019.69,1880.38875,1075.5,1174.42875,2473.75,1603.875,34.14,50.99
0.7,868.0725,650.11375,1582.625,1618.6925,2019.56375,1880.18625,1075.5,1174.42875,2473.5,1603.625,34.15,51.02
0.8,868.0725,649.98875,1582.625,1618.58375,2019.5,1880.0525,1075.375,1174.21875,2473.25,1603.5,34.15,50.97
0.9,867.96125,649.86375,1582.5,1618.47375,2019.375,1879.9175,1075.375,1174.0075,2473.25,1603.375,34.14,50.94
1.0,867.96125,649.86375,1582.5,1618.47375,2019.3125,1879.715,1075.25,1174.0075,2473,1603.25,34.14,50.97
1.1,867.85,649.73875,1582.5,1618.36375,2019.18625,1879.58,1075.25,1173.79625,2472.875,1603.125,34.14,50.9
1.2,867.85,649.61375,1582.5,1618.255,2019.1225,1879.44625,1075.25,1173.585,2472.75,1602.875,34.15,50.95
1.3,867.85,649.61375,1582.375,1618.145,2018.9975,1879.31125,1075.125,1173.585,2472.625,1602.75,34.14,50.9
1.4,867.7375,649.48875,1582.375,1618.035,2018.93375,1879.17625,1075.125,1173.375,2472.5,1602.625,34.14,50.9
1.5,867.7375,649.36375,1582.375,1618.035,2018.80875,1879.04125,1075,1173.16375,2472.375,1602.375,34.18,50.88
1.6,867.7375,649.36375,1582.375,1617.925,2018.745,1878.9075,1075.125,1173.16375,2472.25,1602.25,34.15,50.85
1.7,867.62625,649.23875,1582.375,1617.81625,2018.62,1878.7725,1075,1172.9525,2472.125,1602.125,34.15,50.83
1.8,867.62625,649.11375,1582.375,1617.70625,2018.55625,1878.6375,1075,1172.9525,2472,1601.875,34.15,50.81
1.9,867.515,649.11375,1582.375,1617.59625,2018.49375,1878.57,1075,1172.74125,2471.875,1601.75,34.15,50.8
2.0,867.515,648.98875,1582.25,1617.48625,2018.43125,1878.435,1074.875,1172.53125,2471.75,1601.625,34.15,50.8
