time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,820.21125,618.36875,1636.5,1569.235,2026.8,1901.8075,1096.5,868.975,2332.875,1496.5,36.85,49.03
0.1,820.21125,618.36875,1636.5,1569.235,2026.8,1901.74125,1096.5,868.975,2332.75,1496.5,36.87,49.03
0.2,820.3225,618.36875,1636.5,1569.235,2026.7375,1901.60625,1096.5,868.975,2332.5,1496.25,36.89,49.05
0.3,820.3225,618.36875,1636.5,1569.235,2026.7375,1901.53875,1096.5,868.975,2332.375,1496.25,36.89,49.01
0.4,820.3225,618.36875,1636.5,1569.235,2026.67375,1901.47125,1096.5,868.975,2332.125,1496.125,36.89,48.97
0.5,820.3225,618.36875,1636.5,1569.235,2026.61125,1901.33625,1096.5,868.975,2332,1496,36.89,49.01
0.6,820.3225,618.36875,1636.5,1569.125,2026.61125,1901.26875,1096.375,868.975,2331.875,1495.875,36.87,49.02
0.7,820.3225,618.24375,1636.375,1569.125,2026.54875,1901.135,1096.375,868.975,2331.75,1495.75,36.89,49
0.8,820.3225,618.24375,1636.5,1569.125,2026.485,1901,1096.375,868.975,2331.5,1495.75,36.89,49
0.9,820.3225,618.24375,1636.5,1569.125,2026.4225,1900.9325,1096.25,868.975,2331.375,1495.625,36.9,49
1.0,820.3225,618.24375,1636.375,1569.125,2026.4225,1900.865,1096.25,868.975,2331.25,1495.5,36.9,48.96
1.1,820.3225,618.11875,1636.5,1569.015,2026.35875,1900.73,1096.25,868.975,2331.125,1495.375,36.92,48.95
1.2,820.3225,618.11875,1636.5,1569.015,2026.29625,1900.59625,1096.25,868.975,2331,1495.375,36.89,48.96
1.3,820.3225,618.11875,1636.5,1569.015,2026.23375,1900.52875,1096.25,868.765,2330.875,1495.25,36.9,48.96
1.4,820.3225,617.99375,1636.5,1569.015,2026.17125,1900.39375,1096.125,868.765,2330.75,1495.125,36.89,48.93
1.5,820.3225,617.86875,1636.5,1568.905,2026.1075,1900.25875,1096.125,868.55375,2330.5,1495,36.9,48.92
1.6,820.3225,617.86875,1636.5,1568.905,2026.045,1900.19125,1096,868.55375,2330.375,1494.875,36.9,48.9
1.7,820.3225,617.74375,1636.5,1568.79625,2025.9825,1900.05625,1096,868.55375,2330.25,1494.75,36.9,48.9
1.8,820.3225,617.74375,1636.5,1568.79625,2025.91875,1899.99,1096,868.3425,2330.25,1494.625,36.9,48.92
1.9,820.3225,617.61875,1636.5,1568.79625,2025.85625,1899.855,1096,868.3425,2330.125,1494.5,36.9,48.88
2.0,820.3225,617.61875,1636.5,1568.68625,2025.7925,1899.7875,1096,868.3425,2329.875,1494.375,36.9,48.84
2.1,820.3225,617.61875,1636.375,1568.68625,2025.73,1899.6525,1096,868.13125,2329.75,1494.25,36.92,48.87
2.2,820.3225,617.36875,1636.5,1568.68625,2025.6675,1899.585,1095.875,868.13125,2329.625,1494.125,36.92,48.82
2.3,820.21125,617.36875,1636.5,1568.57625,2025.60375,1899.45125,1095.875,868.13125,2329.625,1494,36.89,48.8
2.4,820.21125,617.24375,1636.375,1568.4675,2025.54125,1899.38375,1095.875,867.92125,2329.5,1494,36.89,48.81
2.5,820.21125,617.11875,1636.375,1568.4675,2025.47875,1899.24875,1095.875,868.13125,2329.375,1493.875,36.89,48.84
2.6,820.21125,617.11875,1636.5,1568.4675,2025.415,1899.18125,1095.75,867.92125,2329.25,1493.75,36.89,48.76
2.7,820.21125,616.99375,1636.5,1568.3575,2025.3525,1899.11375,1095.75,867.92125,2329.25,1493.625,36.89,48.8
2.8,820.21125,616.86875,1636.375,1568.3575,2025.22625,1898.97875,1095.75,867.92125,2329.125,1493.5,36.9,48.76
2.9,820.1,616.74375,1636.375,1568.2475,2025.22625,1898.91125,1095.625,867.71,2329,1493.375,36.92,48.71
3.0,820.1,616.62,1636.375,1568.2475,2025.10125,1898.845,1095.625,867.71,2328.875,1493.25,36.9,48.74
3.1,820.1,616.62,1636.375,1568.1375,2025.0375,1898.7775,1095.625,867.71,2328.75,1493.25,36.92,48.73
3.2,820.1,616.495,1636.375,1568.1375,2024.975,1898.71,1095.625,867.2875,2328.75,1493.125,36.9,48.71
3.3,819.9875,616.37,1636.375,1568.02875,2024.9125,1898.575,1095.625,867.2875,2328.625,1493,36.89,48.72
3.4,819.9875,616.37,1636.375,1568.02875,2024.84875,1898.575,1095.625,867.2875,2328.5,1492.875,36.93,48.71
3.5,819.9875,616.245,1636.375,1567.91875,2024.78625,1898.44,1095.5,867.0775,2328.5,1492.875,36.95,48.71
3.6,819.87625,616.12,1636.375,1567.91875,2024.72375,1898.3725,1095.5,867.0775,2328.375,1492.75,36.9,48.69
3.7,819.87625,615.995,1636.25,1567.80875,2024.66,1898.30625,1095.5,866.86625,2328.25,1492.625,36.92,48.69
3.8,819.87625,615.87,1636.375,1567.80875,2024.5975,1898.23875,1095.5,866.86625,2328.125,1492.625,36.92,48.65
3.9,819.87625,615.745,1636.375,1567.69875,2024.535,1898.17125,1095.5,866.655,2328.125,1492.5,36.9,48.63
4.0,819.765,615.62,1636.25,1567.59,2024.47125,1898.10375,1095.5,866.655,2328,1492.375,36.93,48.64
4.1,819.765,615.62,1636.25,1567.59,2024.40875,1898.03625,1095.375,866.44375,2327.875,1492.25,36.89,48.59
4.2,819.6525,615.495,1636.375,1567.48,2024.34625,1897.96875,1095.375,866.44375,2327.875,1492.125,36.92,48.6
4.3,819.6525,615.37,1636.25,1567.37,2024.2825,1897.90125,1095.375,866.0225,2327.875,1492.125,36.92,48.58
4.4,819.6525,615.245,1636.25,1567.37,2024.2825,1897.90125,1095.375,866.0225,2327.75,1492,36.9,48.63
4.5,819.54125,615.12,1636.25,1567.26125,2024.1575,1897.83375,1095.375,865.81125,2327.75,1492,36.92,48.58
4.6,819.6525,614.995,1636.25,1567.26125,2024.09375,1897.76625,1095.25,865.81125,2327.75,1491.875,36.92,48.55
4.7,819.54125,614.995,1636.25,1567.26125,2024.09375,1897.7,1095.25,865.6,2327.625,1491.75,36.92,48.54
4.8,819.43,614.87,1636.25,1567.15125,2024.03125,1897.7,1095.25,865.6,2327.625,1491.75,36.93,48.57
4.9,819.43,614.745,1636.25,1567.04125,2023.96875,1897.6325,1095.25,865.39,2327.625,1491.625,36.92,48.55
5.0,819.43,614.745,1636.25,1567.04125,2023.905,1897.6325,1095.25,865.39,2327.5,1491.5,36.92,48.54
5.1,819.43,614.62,1636.25,1566.93125,2023.8425,1897.565,1095.25,865.17875,2327.5,1491.5,36.93,48.54
5.2,819.31875,614.495,1636.25,1566.8225,2023.8425,1897.4975,1095.25,864.9675,2327.5,1491.375,36.93,48.56
5.3,819.31875,614.37,1636.25,1566.8225,2023.78,1897.4975,1095.25,864.9675,2327.375,1491.25,36.92,48.54
5.4,819.31875,614.37,1636.25,1566.7125,2023.78,1897.4975,1095.25,864.9675,2327.375,1491.125,36.92,48.5
5.5,819.20625,614.245,1636.125,1566.7125,2023.65375,1897.43,1095.25,864.75625,2327.375,1491.125,36.93,48.49
5.6,819.20625,614.12,1636.25,1566.6025,2023.65375,1897.43,1095.125,864.75625,2327.25,1491,36.92,48.48
5.7,819.095,614.12,1636.25,1566.4925,2023.59125,1897.43,1095.25,864.54625,2327.25,1491,36.95,48.51
5.8,819.095,613.995,1636.25,1566.4925,2023.5275,1897.3625,1095.125,864.75625,2327.25,1490.875,36.9,48.47
5.9,819.095,613.87,1636.25,1566.4925,2023.5275,1897.43,1095.125,864.54625,2327.25,1490.875,36.92,48.44
6.0,818.98375,613.87,1636.125,1566.38375,2023.465,1897.3625,1095.125,864.335,2327.125,1490.875,36.9,48.42
6.1,818.98375,613.745,1636.125,1566.38375,2023.465,1897.3625,1095.125,864.335,2327.125,1490.75,36.92,48.46
6.2,818.98375,613.62,1636.125,1566.27375,2023.4025,1897.295,1095.125,864.12375,2327.125,1490.75,36.9,48.45
6.3,818.98375,613.62,1636.125,1566.16375,2023.4025,1897.295,1095.125,864.12375,2327.125,1490.625,36.93,48.44
6.4,818.8725,613.62,1636.125,1566.16375,2023.33875,1897.295,1095.125,863.9125,2327.125,1490.625,36.9,48.38
6.5,818.8725,613.37,1636.125,1566.05375,2023.33875,1897.295,1095.125,863.9125,2327,1490.625,36.92,48.44
6.6,818.76125,613.37,1636.125,1566.05375,2023.27625,1897.295,1095.125,863.7025,2327,1490.5,36.93,48.41
6.7,818.76125,613.245,1636.125,1565.945,2023.2125,1897.295,1095.125,863.7025,2327,1490.5,36.93,48.45
6.8,818.76125,613.245,1636.125,1565.945,2023.2125,1897.295,1095.125,863.7025,2327,1490.375,36.93,48.4
6.9,818.64875,613.12,1636.125,1565.945,2023.15,1897.295,1095.125,863.7025,2327,1490.375,36.93,48.39
7.0,818.64875,612.995,1636.125,1565.835,2023.15,1897.295,1095.125,863.49125,2327,1490.5,36.89,48.41
7.1,818.64875,612.995,1636.125,1565.725,2023.0875,1897.2275,1095.125,863.28,2326.875,1490.375,36.93,48.39
7.2,818.5375,612.87,1636.125,1565.725,2023.0875,1897.2275,1095.125,863.28,2326.875,1490.375,36.93,48.4
7.3,818.5375,612.745,1636.125,1565.61625,2023.025,1897.295,1095,863.06875,2326.875,1490.25,36.93,48.36
7.4,818.5375,612.745,1636.125,1565.61625,2023.025,1897.2275,1095.125,863.06875,2326.75,1490.25,36.92,48.36
7.5,818.42625,612.62,1636.125,1565.61625,2023.025,1897.2275,1095,863.06875,2326.75,1490.25,36.93,48.35
7.6,818.42625,612.495,1636.125,1565.50625,2022.96125,1897.2275,1095.125,862.85875,2326.75,1490.125,36.92,48.38
7.7,818.315,612.495,1636.125,1565.50625,2022.96125,1897.2275,1095,862.85875,2326.75,1490.25,36.92,48.38
7.8,818.315,612.37,1636.125,1565.39625,2022.89875,1897.2275,1095,862.6475,2326.75,1490.125,36.95,48.31
7.9,818.315,612.37,1636.125,1565.39625,2022.89875,1897.2275,1095,862.85875,2326.625,1490.125,36.92,48.38
8.0,818.2025,612.245,1636.125,1565.28625,2022.83625,1897.2275,1095.125,862.6475,2326.75,1490,36.92,48.35
8.1,818.2025,612.245,1636.125,1565.28625,2022.83625,1897.2275,1095,862.43625,2326.75,1490,36.92,48.38
8.2,818.2025,612.12,1636.125,1565.1775,2022.83625,1897.2275,1095,862.43625,2326.625,1490,36.96,48.37
8.3,818.09125,612.12,1636.125,1565.1775,2022.7725,1897.16125,1095,862.43625,2326.625,1489.875,36.93,48.32
8.4,818.09125,611.995,1636.125,1565.0675,2022.7725,1897.2275,1095,862.225,2326.625,1489.875,36.95,48.36
8.5,818.09125,611.995,1636.125,1565.0675,2022.71,1897.16125,1095,862.225,2326.75,1489.875,36.92,48.31
8.6,817.98,611.87,1636.125,1564.9575,2022.71,1897.2275,1095,862.01375,2326.625,1489.75,36.93,48.3
8.7,817.98,611.87,1636.125,1564.9575,2022.71,1897.2275,1094.875,862.01375,2326.5,1489.875,36.92,48.31
8.8,817.98,611.745,1636.125,1564.9575,2022.71,1897.2275,1095,862.01375,2326.5,1489.75,36.93,48.3
8.9,817.8675,611.62,1636.125,1564.8475,2022.64625,1897.2275,1095,861.80375,2326.5,1489.75,36.95,48.34
9.0,817.8675,611.62,1636,1564.8475,2022.64625,1897.2275,1095,861.80375,2326.5,1489.625,36.92,48.33
9.1,817.75625,611.495,1636.125,1564.73875,2022.58375,1897.2275,1095,861.5925,2326.375,1489.625,36.93,48.36
9.2,817.75625,611.495,1636.125,1564.73875,2022.58375,1897.2275,1095,861.5925,2326.375,1489.625,36.92,48.31
9.3,817.75625,611.37,1636.125,1564.73875,2022.52125,1897.2275,1095,861.5925,2326.25,1489.5,36.93,48.35
9.4,817.645,611.37,1636.125,1564.73875,2022.58375,1897.16125,1095,861.38125,2326.25,1489.625,36.95,48.34
9.5,817.645,611.245,1636,1564.62875,2022.52125,1897.2275,1095,861.38125,2326.25,1489.5,36.93,48.31
9.6,817.645,611.245,1636,1564.62875,2022.52125,1897.16125,1094.875,861.17,2326.25,1489.5,36.95,48.27
9.7,817.53375,611.245,1636.125,1564.51875,2022.52125,1897.2275,1094.875,861.17,2326.125,1489.375,36.95,48.35
9.8,817.53375,611.12,1636.125,1564.51875,2022.4575,1897.16125,1094.875,861.17,2326.125,1489.375,36.92,48.32
9.9,817.53375,611.12,1636.125,1564.41,2022.4575,1897.16125,1094.875,860.96,2326,1489.375,36.93,48.33
10.0,817.42125,610.995,1636,1564.3,2022.4575,1897.16125,1094.875,860.96,2326,1489.25,36.9,48.33
10.1,817.31,610.995,1635.875,1564.19,2022.395,1897.09375,1094.875,860.5375,2325.875,1489.125,36.93,48.32
10.2,817.31,610.87,1635.75,1564.19,2022.3325,1897.09375,1094.75,860.5375,2325.75,1489.125,36.92,48.32
10.3,817.19875,610.745,1635.625,1564.08,2022.3325,1897.02625,1094.75,860.5375,2325.625,1489,36.9,48.32
10.4,817.0875,610.745,1635.625,1563.97125,2022.26875,1896.89125,1094.625,860.32625,2325.625,1489,36.92,48.36
10.5,817.0875,610.62,1635.5,1563.86125,2022.20625,1896.89125,1094.625,860.11625,2325.5,1489,36.93,48.33
10.6,816.975,610.62,1635.5,1563.75125,2022.20625,1896.89125,1094.625,860.11625,2325.5,1489,36.93,48.33
10.7,816.975,610.62,1635.5,1563.75125,2022.20625,1896.89125,1094.625,859.905,2325.5,1489,36.93,48.28
10.8,816.86375,610.62,1635.375,1563.64125,2022.14375,1896.82375,1094.625,859.905,2325.5,1489.125,36.93,48.32
10.9,816.86375,610.745,1635.25,1563.64125,2022.14375,1896.82375,1094.625,859.69375,2325.375,1489.125,36.93,48.33
11.0,816.7525,611.12,1635.25,1563.64125,2022.14375,1896.82375,1094.5,859.4825,2325.25,1489.125,36.95,48.29
11.1,816.64125,611.495,1635.25,1563.64125,2022.08,1896.89125,1094.5,859.69375,2325.25,1489.125,36.93,48.32
11.2,816.64125,612.245,1635.25,1563.75125,2022.14375,1896.95875,1094.5,859.4825,2325.125,1489.125,36.93,48.33
11.3,816.52875,613.12,1635.25,1563.86125,2022.20625,1896.95875,1094.5,859.4825,2325,1489.25,36.92,48.31
11.4,816.4175,614.245,1635.25,1563.97125,2022.26875,1897.02625,1094.5,859.4825,2325,1489.25,36.92,48.29
11.5,816.4175,615.62,1635.25,1564.19,2022.395,1897.09375,1094.5,859.69375,2324.875,1489.25,36.92,48.32
11.6,816.4175,617.24375,1635.125,1564.41,2022.4575,1897.16125,1094.5,859.905,2325,1489.375,36.96,48.29
11.7,816.30625,619.24375,1635.25,1564.51875,2022.64625,1897.2275,1094.375,860.11625,2325,1489.375,36.93,48.31
11.8,816.195,621.36875,1635.25,1564.8475,2022.7725,1897.3625,1094.5,860.5375,2325,1489.5,36.95,48.26
11.9,816.195,623.86875,1635.25,1565.0675,2022.96125,1897.43,1094.5,860.96,2325,1489.5,36.95,48.29
12.0,816.0825,626.6175,1635.25,1565.39625,2023.15,1897.565,1094.625,861.5925,2325.125,1489.625,36.96,48.27
12.1,816.0825,629.6175,1635.25,1565.835,2023.4025,1897.6325,1094.625,862.01375,2325.125,1489.625,36.93,48.28
12.2,816.0825,632.86625,1635.25,1566.27375,2023.65375,1897.83375,1094.625,862.85875,2325.375,1489.75,36.93,48.26
12.3,816.0825,636.49125,1635.25,1566.7125,2023.96875,1897.96875,1094.75,863.28,2325.5,1489.875,36.95,48.25
12.4,816.0825,640.365,1635.25,1567.15125,2024.2825,1898.10375,1094.75,864.12375,2325.625,1490,36.92,48.28
12.5,816.0825,644.49,1635.25,1567.69875,2024.5975,1898.23875,1094.75,865.17875,2325.875,1490.125,36.93,48.27
12.6,816.0825,648.98875,1635.375,1568.2475,2024.975,1898.44,1094.875,866.0225,2326.125,1490.375,36.95,48.27
12.7,816.0825,653.61375,1635.375,1568.905,2025.415,1898.6425,1094.875,867.49875,2326.375,1490.625,36.92,48.21
12.8,816.195,658.4875,1635.375,1569.56375,2025.85625,1898.845,1095,868.765,2326.625,1490.75,36.95,48.27
12.9,816.195,663.73625,1635.5,1570.22125,2026.29625,1899.11375,1095.125,870.03,2327,1491,36.93,48.22
13.0,816.195,669.11,1635.5,1570.88,2026.7375,1899.31625,1095.125,871.29625,2327.375,1491.25,36.93,48.24
13.1,816.30625,674.86,1635.625,1571.75625,2027.24,1899.585,1095.25,872.98375,2327.75,1491.5,36.92,48.23
13.2,816.4175,680.85875,1635.75,1572.63375,2027.80625,1899.855,1095.5,874.67125,2328.125,1491.875,36.93,48.24
13.3,816.52875,686.9825,1635.75,1573.51125,2028.31,1900.12375,1095.625,876.78125,2328.625,1492.125,36.93,48.23
13.4,816.7525,693.35625,1635.75,1574.49875,2028.93875,1900.46125,1095.625,878.67875,2329,1492.5,36.93,48.23
13.5,816.86375,699.855,1635.875,1575.485,2029.56875,1900.73,1095.75,881,2329.625,1492.875,36.95,48.22
13.6,816.975,706.60375,1635.875,1576.4725,2030.135,1901.0675,1095.875,883.32,2330,1493.375,36.93,48.2
13.7,817.19875,713.6025,1636,1577.56875,2030.8275,1901.40375,1096,885.64,2330.5,1493.625,36.93,48.14
13.8,817.42125,720.6025,1636,1578.775,2031.45625,1901.74125,1096.25,888.3825,2331.125,1494.125,36.93,48.17
13.9,817.645,727.85125,1636.125,1579.8725,2032.21125,1902.0775,1096.375,890.91375,2331.625,1494.625,36.95,48.18
14.0,817.8675,735.225,1636.25,1581.07875,2032.90375,1902.41375,1096.5,893.8675,2332.25,1495,36.95,48.14
14.1,818.09125,742.84875,1636.375,1582.39375,2033.59625,1902.81875,1096.625,896.82125,2332.875,1495.625,36.93,48.17
14.2,818.42625,750.47125,1636.375,1583.71,2034.35125,1903.2225,1096.75,899.77375,2333.375,1496.125,36.95,48.15
14.3,818.76125,758.22125,1636.5,1585.02625,2035.10625,1903.55875,1096.875,903.14875,2334.125,1496.625,36.92,48.14
14.4,819.095,765.84375,1636.5,1586.3425,2035.86125,1903.89625,1097.125,906.525,2334.75,1497.25,36.93,48.11
14.5,819.43,773.8425,1636.625,1587.7675,2036.61625,1904.2325,1097.25,909.9,2335.375,1497.75,36.93,48.11
14.6,819.765,781.84125,1636.75,1589.08375,2037.37125,1904.6375,1097.375,913.275,2336,1498.5,36.95,48.11
14.7,820.21125,789.715,1636.875,1590.51,2038.18875,1904.97375,1097.5,917.07125,2336.75,1499,36.93,48.09
14.8,820.6575,797.71375,1636.875,1591.935,2038.94375,1905.3775,1097.625,920.6575,2337.375,1499.625,36.93,48.07
14.9,821.10375,805.7125,1637,1593.36125,2039.7,1905.715,1097.75,924.455,2338.125,1500.25,36.92,48.06
15.0,821.55,813.71125,1637.125,1594.89625,2040.5175,1906.05125,1098,928.2525,2338.875,1501,36.92,48.02
15.1,822.1075,821.835,1637.125,1596.32125,2041.2725,1906.45625,1098.125,932.04875,2339.5,1501.75,36.93,48.01
15.2,822.55375,829.83375,1637.25,1597.7475,2042.09,1906.7925,1098.25,936.0575,2340.25,1502.375,36.93,47.99
15.3,823.11125,837.8325,1637.25,1599.1725,2042.84625,1907.12875,1098.375,939.85375,2341,1503.125,36.95,48.04
15.4,823.78125,845.83125,1637.375,1600.70875,2043.60125,1907.46625,1098.5,944.07375,2341.75,1503.75,36.93,48.01
15.5,824.33875,853.83,1637.5,1602.13375,2044.35625,1907.8025,1098.625,948.08125,2342.5,1504.5,36.9,47.98
15.6,825.00875,861.70375,1637.625,1603.66875,2045.11125,1908.14,1098.75,952.08875,2343.25,1505.25,36.95,47.95
15.7,825.56625,869.4525,1637.75,1605.095,2045.86625,1908.47625,1098.875,956.30875,2343.875,1506,36.89,47.98
15.8,826.235,877.325,1637.75,1606.63,2046.62125,1908.74625,1099,960.31625,2344.75,1506.75,36.93,47.9
15.9,826.905,885.07375,1637.875,1608.05625,2047.31375,1909.0825,1099.125,964.74625,2345.5,1507.5,36.95,47.92
16.0,827.68625,892.6975,1638,1609.59125,2048.06875,1909.3525,1099.25,968.965,2346.25,1508.25,36.9,47.94
16.1,828.355,900.32125,1638.125,1611.01625,2048.76125,1909.68875,1099.375,973.18375,2347,1509.125,36.95,47.9
16.2,829.13625,907.82,1638.25,1612.4425,2049.4525,1909.95875,1099.5,977.1925,2347.625,1509.875,36.92,47.87
16.3,829.805,915.19375,1638.25,1613.8675,2050.2075,1910.2275,1099.625,981.6225,2348.5,1510.625,36.92,47.85
16.4,830.58625,922.5675,1638.375,1615.29375,2050.8375,1910.565,1099.75,985.63,2349.25,1511.375,36.92,47.85
16.5,831.47875,929.69125,1638.5,1616.61,2051.53,1910.83375,1099.875,989.84875,2350,1512.125,36.92,47.77
16.6,832.26,936.94,1638.5,1618.035,2052.22125,1911.03625,1100,993.8575,2350.75,1513,36.92,47.82
16.7,833.04125,944.065,1638.625,1619.35125,2052.85125,1911.305,1100,998.07625,2351.5,1513.75,36.93,47.77
16.8,833.93375,950.81375,1638.75,1620.77625,2053.48,1911.575,1100.125,1002.08375,2352.25,1514.625,36.95,47.79
16.9,834.715,957.6875,1638.75,1622.0925,2054.11,1911.77625,1100.25,1006.30375,2353,1515.375,36.92,47.78
17.0,835.6075,964.56125,1638.875,1623.40875,2054.73875,1912.04625,1100.375,1010.5225,2353.75,1516.125,36.93,47.73
17.1,836.3875,971.06,1639,1624.725,2055.305,1912.24875,1100.5,1014.53,2354.375,1516.875,36.93,47.73
17.2,837.3925,977.68375,1639,1626.04125,2055.93375,1912.45,1100.625,1018.74875,2355.125,1517.75,36.92,47.68
17.3,838.17375,984.0575,1639.125,1627.2475,2056.5,1912.6525,1100.625,1022.7575,2355.875,1518.5,36.92,47.76
17.4,839.065,990.30625,1639.25,1628.5625,2057.0675,1912.92125,1100.75,1026.97625,2356.75,1519.375,36.96,47.71
17.5,839.95875,996.555,1639.25,1629.76875,2057.57,1913.05625,1100.875,1030.98375,2357.375,1520.125,36.93,47.69
17.6,840.85125,1002.555,1639.375,1630.975,2058.13625,1913.25875,1101,1034.9925,2358.125,1521,36.93,47.68
17.7,841.855,1008.55375,1639.5,1632.18125,2058.64,1913.46125,1101,1039,2358.75,1521.75,36.93,47.71
17.8,842.7475,1014.4275,1639.5,1633.38875,2059.14375,1913.6625,1101.125,1043.00875,2359.5,1522.5,36.93,47.69
17.9,843.64,1020.05125,1639.625,1634.595,2059.58375,1913.865,1101.25,1047.01625,2360.125,1523.375,36.92,47.68
18.0,844.5325,1025.67625,1639.625,1635.69125,2060.0875,1913.9325,1101.25,1051.02375,2360.875,1524.125,36.92,47.62
18.1,845.53625,1031.3,1639.75,1636.7875,2060.5275,1914.13375,1101.375,1054.82125,2361.5,1524.875,36.93,47.61
18.2,846.42875,1036.54875,1639.875,1637.885,2061.03125,1914.26875,1101.5,1058.61875,2362.25,1525.625,36.93,47.62
18.3,847.32125,1041.9225,1640,1639.09125,2061.40875,1914.47125,1101.5,1062.415,2362.875,1526.5,36.95,47.64
