time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,841.855,614.37,1638.875,1586.89,2032.65125,1905.715,1115.5,1059.4625,2435,1636.625,36.39,50.5
0.1,841.96625,614.37,1638.75,1586.89,2032.65125,1905.715,1115.5,1059.4625,2435,1636.625,36.39,50.53
0.2,841.855,614.37,1638.875,1586.89,2032.65125,1905.715,1115.5,1059.25125,2434.875,1636.5,36.41,50.48
0.3,841.96625,614.37,1638.875,1586.89,2032.65125,1905.715,1115.5,1059.04,2434.875,1636.375,36.41,50.5
0.4,841.855,614.37,1638.875,1586.89,2032.65125,1905.7825,1115.5,1059.04,2434.75,1636.375,36.38,50.49
0.5,841.855,614.37,1638.875,1586.89,2032.715,1905.7825,1115.5,1058.82875,2434.75,1636.25,36.41,50.47
0.6,841.855,614.245,1638.875,1586.78125,2032.715,1905.7825,1115.5,1058.61875,2434.75,1636.25,36.39,50.48
0.7,841.855,614.37,1638.875,1586.78125,2032.65125,1905.7825,1115.5,1058.61875,2434.75,1636.125,36.41,50.48
0.8,841.855,614.245,1638.875,1586.89,2032.65125,1905.715,1115.5,1058.4075,2434.625,1636.125,36.42,50.49
0.9,841.74375,614.245,1638.875,1586.89,2032.65125,1905.7825,1115.5,1058.19625,2434.5,1636.125,36.41,50.49
1.0,841.855,614.245,1638.875,1586.89,2032.715,1905.7825,1115.5,1057.985,2434.625,1636,36.42,50.49
1.1,841.74375,614.245,1638.875,1586.89,2032.715,1905.7825,1115.5,1057.775,2434.625,1636,36.42,50.48
1.2,841.74375,614.245,1638.875,1586.89,2032.65125,1905.7825,1115.5,1057.775,2434.5,1636,36.39,50.49
1.3,841.74375,614.245,1638.875,1586.89,2032.715,1905.7825,1115.5,1057.56375,2434.5,1636,36.42,50.48
1.4,841.855,614.12,1639,1586.89,2032.715,1905.7825,1115.5,1057.56375,2434.5,1636,36.41,50.47
1.5,841.74375,614.245,1638.875,1586.78125,2032.65125,1905.7825,1115.5,1057.3525,2434.375,1635.875,36.41,50.49
1.6,841.74375,614.12,1639,1586.78125,2032.715,1905.7825,1115.5,1057.14125,2434.375,1635.875,36.39,50.48
1.7,841.74375,614.12,1638.875,1586.78125,2032.715,1905.7825,1115.375,1056.93125,2434.25,1635.75,36.43,50.5
1.8,841.74375,614.12,1638.875,1586.78125,2032.715,1905.7825,1115.375,1056.72,2434.25,1635.625,36.43,50.48
1.9,841.74375,614.12,1639,1586.78125,2032.715,1905.7825,1115.5,1056.72,2434.125,1635.625,36.43,50.5
2.0,841.63125,614.12,1639,1586.78125,2032.715,1905.7825,1115.5,1056.2975,2434.125,1635.625,36.43,50.46
2.1,841.74375,614.12,1639,1586.78125,2032.715,1905.7825,1115.5,1056.2975,2434.125,1635.5,36.42,50.48
2.2,841.74375,614.12,1639,1586.78125,2032.715,1905.7825,1115.5,1056.0875,2434,1635.5,36.42,50.48
2.3,841.74375,614.12,1639,1586.78125,2032.715,1905.7825,1115.375,1055.87625,2433.875,1635.375,36.43,50.47
2.4,841.74375,613.995,1639,1586.67125,2032.65125,1905.7825,1115.5,1055.87625,2433.875,1635.375,36.43,50.48
2.5,841.74375,614.12,1639,1586.78125,2032.715,1905.715,1115.375,1055.665,2433.875,1635.375,36.39,50.49
2.6,841.74375,613.995,1639,1586.78125,2032.715,1905.7825,1115.5,1055.45375,2433.75,1635.375,36.43,50.47
2.7,841.63125,613.995,1639,1586.67125,2032.715,1905.715,1115.5,1055.24375,2433.75,1635.25,36.43,50.47
2.8,841.63125,613.995,1639,1586.67125,2032.715,1905.715,1115.375,1055.0325,2433.625,1635.25,36.43,50.48
2.9,841.63125,613.995,1639.125,1586.67125,2032.65125,1905.715,1115.375,1054.82125,2433.625,1635.25,36.43,50.48
3.0,841.63125,613.87,1639,1586.67125,2032.65125,1905.715,1115.375,1054.82125,2433.625,1635.125,36.43,50.48
3.1,841.63125,613.87,1639,1586.56125,2032.65125,1905.715,1115.375,1054.4,2433.5,1635.125,36.43,50.51
3.2,841.63125,613.87,1639,1586.67125,2032.65125,1905.715,1115.375,1054.4,2433.5,1635.125,36.42,50.49
3.3,841.63125,613.87,1639,1586.67125,2032.65125,1905.6475,1115.375,1054.18875,2433.5,1635,36.42,50.49
3.4,841.63125,613.87,1639,1586.56125,2032.65125,1905.6475,1115.375,1053.9775,2433.375,1635,36.42,50.44
3.5,841.63125,613.87,1639.125,1586.56125,2032.65125,1905.715,1115.25,1053.9775,2433.375,1635,36.43,50.46
3.6,841.63125,613.745,1639,1586.56125,2032.65125,1905.715,1115.375,1053.76625,2433.375,1635,36.43,50.46
3.7,841.63125,613.745,1639,1586.56125,2032.65125,1905.6475,1115.25,1053.345,2433.25,1634.875,36.43,50.48
3.8,841.63125,613.745,1639.125,1586.4525,2032.65125,1905.6475,1115.25,1053.13375,2433.25,1634.875,36.43,50.47
3.9,841.52,613.745,1639.125,1586.4525,2032.58875,1905.6475,1115.25,1053.13375,2433.25,1634.75,36.43,50.44
4.0,841.52,613.62,1639.125,1586.4525,2032.58875,1905.6475,1115.25,1052.9225,2433,1634.75,36.43,50.47
4.1,841.52,613.62,1639.125,1586.4525,2032.58875,1905.6475,1115.25,1052.7125,2433.125,1634.625,36.46,50.49
4.2,841.52,613.62,1639.125,1586.4525,2032.58875,1905.6475,1115.25,1052.7125,2433,1634.625,36.43,50.47
