time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,915.15375,686.9825,1744.75,1661.79125,2074.43375,1943.165,1126.375,1160.50625,2456.75,1647.75,37.26,53.42
0.1,915.265,686.8575,1744.75,1661.79125,2074.30875,1942.9625,1126.375,1160.50625,2456.5,1647.5,37.27,53.42
0.2,915.37625,686.6075,1744.875,1661.79125,2074.30875,1942.76,1126.25,1160.50625,2456.25,1647.375,37.29,53.45
0.3,915.37625,686.4825,1744.75,1661.79125,2074.1825,1942.49125,1126.25,1160.50625,2456,1647.125,37.29,53.38
0.4,915.48875,686.2325,1744.875,1661.79125,2074.1825,1942.28875,1126.125,1160.50625,2455.625,1647,37.27,53.39
0.5,915.48875,686.1075,1744.875,1661.79125,2074.05625,1942.0875,1126,1160.50625,2455.375,1646.75,37.3,53.42
0.6,915.48875,685.8575,1744.75,1661.79125,2073.99375,1941.8175,1126,1160.50625,2455.125,1646.5,37.3,53.37
0.7,915.6,685.6075,1744.875,1661.79125,2073.93125,1941.615,1125.875,1160.50625,2454.875,1646.25,37.29,53.38
0.8,915.6,685.4825,1744.875,1661.79125,2073.805,1941.41375,1125.875,1160.50625,2454.625,1646,37.29,53.34
0.9,915.6,685.2325,1744.875,1661.79125,2073.74125,1941.14375,1125.75,1160.50625,2454.375,1645.875,37.27,53.34
1.0,915.71125,684.9825,1744.75,1661.68125,2073.67875,1940.9425,1125.625,1160.29625,2454.25,1645.625,37.29,53.32
1.1,915.71125,684.7325,1744.75,1661.68125,2073.5525,1940.74,1125.625,1160.29625,2454,1645.375,37.3,53.28
1.2,915.71125,684.4825,1744.75,1661.5725,2073.49,1940.5375,1125.625,1160.29625,2453.75,1645.125,37.29,53.32
1.3,915.71125,684.2325,1744.75,1661.5725,2073.36375,1940.33625,1125.5,1160.29625,2453.5,1644.875,37.29,53.25
1.4,915.8225,683.9825,1744.75,1661.5725,2073.30125,1940.06625,1125.5,1160.29625,2453.375,1644.625,37.27,53.22
