time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,906.45125,686.1075,1735.75,1651.5925,2070.155,1936.9675,1125,1160.29625,2442.875,1664,37.32,52.64
0.1,906.5625,686.1075,1735.75,1651.5925,2070.0925,1936.83375,1125,1160.29625,2442.75,1663.875,37.32,52.61
0.2,906.5625,685.9825,1735.75,1651.5925,2070.03,1936.69875,1125,1160.29625,2442.625,1663.75,37.32,52.65
0.3,906.5625,685.9825,1735.625,1651.5925,2069.96625,1936.56375,1125,1160.085,2442.5,1663.625,37.32,52.59
0.4,906.5625,685.8575,1735.75,1651.4825,2069.90375,1936.49625,1124.875,1160.085,2442.375,1663.5,37.32,52.6
0.5,906.5625,685.8575,1735.75,1651.4825,2069.84125,1936.36125,1124.875,1160.085,2442.125,1663.25,37.3,52.6
0.6,906.5625,685.7325,1735.75,1651.4825,2069.7775,1936.2275,1124.875,1160.085,2442.125,1663.125,37.33,52.57
0.7,906.5625,685.7325,1735.75,1651.37375,2069.715,1936.0925,1124.75,1160.085,2442,1663,37.33,52.59
0.8,906.5625,685.6075,1735.75,1651.37375,2069.6525,1936.025,1124.75,1159.87375,2441.875,1662.875,37.3,52.54
0.9,906.5625,685.6075,1735.875,1651.37375,2069.6525,1935.9575,1124.75,1159.87375,2441.75,1662.625,37.33,52.54
1.0,906.5625,685.4825,1735.75,1651.37375,2069.52625,1935.8225,1124.75,1159.87375,2441.75,1662.5,37.33,52.52
1.1,906.5625,685.4825,1735.75,1651.37375,2069.52625,1935.755,1124.75,1159.6625,2441.625,1662.375,37.34,52.54
1.2,906.5625,685.3575,1735.75,1651.37375,2069.4625,1935.68875,1124.75,1159.6625,2441.625,1662.25,37.32,52.55
1.3,906.5625,685.3575,1735.75,1651.26375,2069.4,1935.62125,1124.75,1159.6625,2441.5,1662.125,37.36,52.49
1.4,906.5625,685.3575,1735.75,1651.26375,2069.3375,1935.48625,1124.75,1159.4525,2441.5,1662,37.33,52.5
1.5,906.5625,685.2325,1735.875,1651.26375,2069.3375,1935.41875,1124.625,1159.6625,2441.375,1661.875,37.36,52.47
1.6,906.5625,685.2325,1735.875,1651.26375,2069.27375,1935.35125,1124.75,1159.4525,2441.375,1661.75,37.36,52.46
1.7,906.5625,685.2325,1735.875,1651.26375,2069.21125,1935.28375,1124.625,1159.4525,2441.25,1661.625,37.34,52.46
1.8,906.45125,685.1075,1735.75,1651.15375,2069.21125,1935.28375,1124.625,1159.4525,2441.125,1661.5,37.33,52.42
1.9,906.5625,685.1075,1735.875,1651.15375,2069.14875,1935.21625,1124.625,1159.4525,2441,1661.5,37.34,52.43
2.0,906.5625,685.1075,1735.875,1651.15375,2069.085,1935.0825,1124.625,1159.4525,2441,1661.375,37.36,52.41
2.1,906.5625,685.1075,1735.875,1651.15375,2069.085,1935.0825,1124.625,1159.4525,2440.75,1661.25,37.32,52.4
2.2,906.5625,684.9825,1735.875,1651.04375,2068.96,1934.9475,1124.625,1159.24125,2440.75,1661.125,37.36,52.38
2.3,906.5625,684.9825,1735.875,1651.04375,2068.96,1934.88,1124.625,1159.4525,2440.625,1661,37.32,52.38
2.4,906.5625,684.9825,1735.875,1651.04375,2068.89625,1934.88,1124.625,1159.24125,2440.5,1660.875,37.33,52.36
2.5,906.5625,684.8575,1735.875,1651.04375,2068.89625,1934.8125,1124.625,1159.24125,2440.375,1660.75,37.33,52.32
2.6,906.5625,684.8575,1735.875,1651.04375,2068.77125,1934.6775,1124.625,1159.24125,2440.25,1660.75,37.34,52.34
2.7,906.5625,684.7325,1735.875,1650.935,2068.77125,1934.61,1124.625,1159.24125,2440.125,1660.625,37.37,52.34
2.8,906.5625,684.7325,1735.875,1650.935,2068.7075,1934.54375,1124.5,1159.03,2440.125,1660.5,37.33,52.29
2.9,906.5625,684.6075,1735.875,1650.825,2068.645,1934.47625,1124.625,1159.03,2440,1660.375,37.36,52.29
3.0,906.5625,684.6075,1735.875,1650.825,2068.5825,1934.40875,1124.5,1159.03,2439.875,1660.25,37.34,52.33
3.1,906.5625,684.4825,1735.875,1650.715,2068.5825,1934.34125,1124.5,1159.03,2439.875,1660.25,37.34,52.29
3.2,906.5625,684.4825,1736,1650.715,2068.51875,1934.34125,1124.5,1158.81875,2439.75,1660.125,37.34,52.26
3.3,906.5625,684.3575,1735.875,1650.605,2068.45625,1934.27375,1124.5,1158.81875,2439.625,1660,37.33,52.25
3.4,906.45125,684.4825,1735.875,1650.605,2068.39375,1934.20625,1124.5,1158.81875,2439.625,1659.875,37.34,52.27
3.5,906.45125,684.3575,1735.875,1650.605,2068.33,1934.13875,1124.5,1158.60875,2439.5,1659.75,37.36,52.3
3.6,906.45125,684.2325,1735.875,1650.605,2068.2675,1934.07125,1124.375,1158.60875,2439.5,1659.75,37.33,52.21
