time(s),S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,Temp,Humid
0.0,871.19625,664.11125,1594.375,1622.97,2009.18125,1875,1040.625,1108.4025,2417.5,1570.25,34.63,46.8
0.1,871.085,664.11125,1594.375,1622.86,2009.055,1874.9325,1040.625,1108.4025,2417.25,1570.125,34.63,46.83
0.2,871.085,664.11125,1594.375,1622.86,2009.055,1874.86625,1040.625,1108.4025,2417.125,1570,34.65,46.74
0.3,871.19625,663.98625,1594.375,1622.86,2008.9925,1874.73125,1040.625,1108.4025,2417,1569.875,34.63,46.74
0.4,871.19625,664.11125,1594.375,1622.86,2008.9925,1874.59625,1040.625,1108.4025,2417,1569.75,34.65,46.76
0.5,871.085,664.11125,1594.375,1622.86,2008.92875,1874.59625,1040.625,1108.4025,2416.875,1569.625,34.62,46.68
0.6,871.19625,663.98625,1594.375,1622.86,2008.86625,1874.46125,1040.625,1108.19125,2416.75,1569.5,34.65,46.73
0.7,871.19625,664.11125,1594.375,1622.86,2008.80375,1874.39375,1040.625,1108.19125,2416.625,1569.25,34.63,46.7
0.8,871.19625,664.11125,1594.375,1622.86,2008.80375,1874.3275,1040.625,1108.19125,2416.5,1569.125,34.63,46.71
0.9,871.19625,663.98625,1594.375,1622.75125,2008.74,1874.26,1040.625,1108.19125,2416.375,1569,34.65,46.7
1.0,871.19625,664.11125,1594.375,1622.75125,2008.6775,1874.125,1040.5,1108.19125,2416.25,1568.875,34.63,46.68
1.1,871.19625,663.98625,1594.375,1622.75125,2008.6775,1874.0575,1040.5,1108.19125,2416.125,1568.75,34.65,46.67
1.2,871.19625,663.98625,1594.375,1622.75125,2008.615,1873.99,1040.5,1108.19125,2416.125,1568.625,34.66,46.62
1.3,871.19625,663.98625,1594.375,1622.75125,2008.55125,1873.9225,1040.5,1108.19125,2416,1568.5,34.63,46.65
1.4,871.19625,663.98625,1594.375,1622.64125,2008.48875,1873.855,1040.5,1108.19125,2415.875,1568.375,34.66,46.65
1.5,871.19625,663.98625,1594.375,1622.64125,2008.48875,1873.7875,1040.5,1107.98,2415.75,1568.125,34.66,46.62
1.6,871.19625,663.98625,1594.5,1622.64125,2008.42625,1873.72125,1040.5,1107.98,2415.625,1568.125,34.66,46.64
1.7,871.19625,663.98625,1594.375,1622.64125,2008.42625,1873.58625,1040.5,1107.77,2415.5,1568,34.65,46.59
1.8,871.19625,663.98625,1594.5,1622.64125,2008.3625,1873.51875,1040.5,1107.98,2415.375,1567.875,34.65,46.59
1.9,871.19625,663.98625,1594.5,1622.64125,2008.3,1873.45125,1040.5,1107.77,2415.375,1567.75,34.66,46.57
2.0,871.19625,663.98625,1594.5,1622.64125,2008.3,1873.38375,1040.5,1107.98,2415.25,1567.625,34.68,46.56
2.1,871.19625,663.98625,1594.5,1622.53125,2008.2375,1873.31625,1040.5,1107.77,2415.125,1567.5,34.65,46.54
2.2,871.19625,663.98625,1594.5,1622.53125,2008.17375,1873.24875,1040.5,1107.77,2415,1567.375,34.65,46.59
2.3,871.19625,663.86125,1594.5,1622.53125,2008.11125,1873.18125,1040.5,1107.55875,2415,1567.25,34.66,46.53
2.4,871.19625,663.98625,1594.5,1622.53125,2008.04875,1873.0475,1040.375,1107.77,2414.75,1567.125,34.66,46.52
2.5,871.19625,663.86125,1594.375,1622.42125,2007.985,1873.0475,1040.375,1107.55875,2414.625,1567,34.66,46.53
2.6,871.19625,663.86125,1594.5,1622.42125,2007.985,1872.98,1040.375,1107.55875,2414.625,1566.875,34.68,46.55
2.7,871.19625,663.86125,1594.5,1622.42125,2007.9225,1872.845,1040.375,1107.55875,2414.5,1566.75,34.68,46.48
2.8,871.19625,663.86125,1594.5,1622.42125,2007.9225,1872.7775,1040.375,1107.55875,2414.375,1566.625,34.66,46.51
2.9,871.19625,663.98625,1594.5,1622.3125,2007.79625,1872.71,1040.375,1107.3475,2414.25,1566.5,34.66,46.49
3.0,871.19625,663.86125,1594.5,1622.42125,2007.79625,1872.6425,1040.375,1107.3475,2414.125,1566.375,34.68,46.51
3.1,871.19625,663.86125,1594.5,1622.2025,2007.73375,1872.57625,1040.375,1107.3475,2414.125,1566.25,34.68,46.44
3.2,871.19625,663.86125,1594.5,1622.3125,2007.67125,1872.50875,1040.375,1107.3475,2414,1566.25,34.66,46.48
3.3,871.19625,663.86125,1594.5,1622.2025,2007.6075,1872.44125,1040.25,1107.3475,2414,1566.125,34.65,46.43
3.4,871.19625,663.86125,1594.5,1622.2025,2007.6075,1872.37375,1040.375,1107.3475,2413.875,1566,34.66,46.45
3.5,871.19625,663.86125,1594.5,1622.2025,2007.545,1872.30625,1040.25,1107.3475,2413.875,1565.875,34.68,46.41
3.6,871.19625,663.86125,1594.5,1622.2025,2007.4825,1872.23875,1040.25,1107.3475,2413.75,1565.75,34.66,46.4
3.7,871.085,663.86125,1594.5,1622.0925,2007.41875,1872.17125,1040.25,1107.13625,2413.75,1565.625,34.68,46.39
3.8,871.19625,663.86125,1594.5,1622.0925,2007.35625,1872.10375,1040.25,1106.92625,2413.625,1565.5,34.68,46.41
3.9,871.085,663.73625,1594.5,1621.98375,2007.35625,1872.10375,1040.25,1107.13625,2413.625,1565.5,34.68,46.39
4.0,871.085,663.73625,1594.5,1621.98375,2007.29375,1872.03625,1040.25,1107.3475,2413.625,1565.375,34.68,46.33
4.1,871.085,663.73625,1594.5,1621.98375,2007.29375,1871.97,1040.25,1107.3475,2413.5,1565.25,34.66,46.38
4.2,871.085,663.73625,1594.5,1621.98375,2007.23,1871.9025,1040.25,1107.3475,2413.5,1565.125,34.66,46.3
4.3,871.085,663.73625,1594.5,1621.98375,2007.1675,1871.9025,1040.25,1107.3475,2413.375,1565,34.66,46.34
4.4,871.085,663.73625,1594.5,1621.87375,2007.1675,1871.835,1040.25,1107.3475,2413.375,1564.875,34.66,46.28
4.5,871.085,663.73625,1594.5,1621.87375,2007.105,1871.835,1040.25,1107.13625,2413.375,1564.875,34.69,46.29
4.6,871.085,663.73625,1594.5,1621.76375,2007.105,1871.7675,1040.25,1107.3475,2413.25,1564.75,34.68,46.33
4.7,871.085,663.73625,1594.5,1621.76375,2007.04125,1871.7675,1040.25,1107.13625,2413.25,1564.75,34.69,46.32
4.8,870.97375,663.73625,1594.5,1621.76375,2006.97875,1871.7,1040.25,1107.13625,2413.25,1564.75,34.68,46.26
4.9,870.97375,663.73625,1594.5,1621.65375,2006.97875,1871.6325,1040.25,1107.13625,2413.125,1564.625,34.68,46.29
5.0,871.085,663.73625,1594.5,1621.65375,2006.91625,1871.6325,1040.25,1107.13625,2413.125,1564.5,34.66,46.27
5.1,870.97375,663.73625,1594.5,1621.65375,2006.91625,1871.6325,1040.25,1107.13625,2413.125,1564.5,34.68,46.26
5.2,870.97375,663.73625,1594.5,1621.65375,2006.79,1871.565,1040.25,1106.92625,2413,1564.375,34.68,46.25
5.3,870.97375,663.73625,1594.5,1621.545,2006.79,1871.565,1040.25,1106.92625,2413,1564.375,34.66,46.27
